Step	Time	I	E	T
84	0.0	-2.9983878	2.2630746	29.2
84	0.1	-2.9983878	2.2630746	29.2
84	0.2	-2.998533	2.2598035	29.2
84	0.3	-2.9989066	2.2591383	29.2
84	0.4	-2.9991214	2.2572327	29.2
84	0.5	-2.999258	2.2559125	29.2
84	0.6	-2.999351	2.254804	29.1
84	0.7	-2.9994195	2.253832	29.1
84	0.8	-2.9994688	2.2529263	29.1
84	0.9	-2.999506	2.2521517	29.1
84	1.0	-2.999537	2.2513855	29.1
84	1.1	-2.9995625	2.2506497	29.1
84	1.2	-2.9995844	2.249986	29.1
84	1.3	-2.9996026	2.2492824	29.1
84	1.4	-2.999617	2.2486484	29.1
84	1.5	-2.999631	2.248039	29.1
84	1.6	-2.9996433	2.2474482	29.1
84	1.7	-2.9996533	2.2468934	29.1
84	1.8	-2.9996643	2.246347	29.1
84	1.9	-2.9996753	2.2457497	29.1
84	2.0	-2.9996831	2.2451994	29.1
84	2.1	-2.9996912	2.2446847	29.1
84	2.2	-2.9997	2.2441852	29.1
84	2.3	-2.9997087	2.243693	29.1
84	2.4	-2.9997158	2.2431848	29.1
84	2.5	-2.9997232	2.2426937	29.1
84	2.6	-2.9997296	2.2422378	29.1
84	2.7	-2.9997377	2.2417667	29.1
84	2.8	-2.9997442	2.2413034	29.1
84	2.9	-2.9997506	2.2408302	29.1
84	3.0	-2.999758	2.2404113	29.1
84	3.1	-2.999764	2.2400072	29.1
84	3.2	-2.999769	2.2395709	29.1
84	3.3	-2.999774	2.239105	29.1
84	3.4	-2.99978	2.2387054	29.1
84	3.5	-2.999785	2.238288	29.1
84	3.6	-2.9997907	2.2378933	29.1
84	3.7	-2.999796	2.2375162	29.1
84	3.8	-2.999801	2.237106	29.1
84	3.9	-2.9998052	2.23672	29.1
84	4.0	-2.999808	2.2363234	29.1
84	4.1	-2.9998112	2.2359443	29.1
84	4.2	-2.9998155	2.2355719	29.1
84	4.3	-2.9998198	2.2351885	29.1
84	4.4	-2.9998233	2.2348204	29.1
84	4.5	-2.9998271	2.23449	29.1
84	4.6	-2.9998293	2.234115	29.1
84	4.7	-2.9998314	2.233779	29.1
84	4.8	-2.9998343	2.233426	29.1
84	4.9	-2.9998372	2.233083	29.1
84	5.0	-2.9998393	2.232744	29.1
84	5.1	-2.999841	2.232402	29.1
84	5.2	-2.9998422	2.232077	29.1
84	5.3	-2.9998446	2.231747	29.1
84	5.4	-2.9998481	2.231432	29.1
84	5.5	-2.9998517	2.2310922	29.1
84	5.6	-2.9998546	2.2307756	29.1
84	5.7	-2.9998555	2.2304268	29.1
84	5.8	-2.999857	2.2301302	29.1
84	5.9	-2.999859	2.229825	29.1
84	6.0	-2.999863	2.2295198	29.1
84	6.1	-2.9998655	2.2292013	29.1
84	6.2	-2.9998684	2.2289107	29.1
84	6.3	-2.9998722	2.2286067	29.1
84	6.4	-2.9998736	2.2283213	29.1
84	6.5	-2.9998727	2.2280085	29.1
84	6.6	-2.9998736	2.2277305	29.1
84	6.7	-2.9998736	2.2274392	29.1
84	6.8	-2.9998744	2.227124	29.1
84	6.9	-2.9998744	2.2268724	29.1
84	7.0	-2.999875	2.2265692	29.1
84	7.1	-2.9998772	2.2263246	29.1
84	7.2	-2.999878	2.226037	29.1
84	7.3	-2.9998786	2.2257192	29.1
84	7.4	-2.9998786	2.225463	29.1
84	7.5	-2.9998786	2.2251427	29.1
84	7.6	-2.9998794	2.2248974	29.1
84	7.7	-2.9998794	2.22463	29.1
84	7.8	-2.99988	2.2243605	29.1
84	7.9	-2.9998794	2.2241023	29.1
84	8.0	-2.9998794	2.2238543	29.1
84	8.1	-2.9998786	2.2236028	29.1
84	8.2	-2.9998794	2.2233303	29.1
84	8.3	-2.99988	2.223082	29.1
84	8.4	-2.9998794	2.2228205	29.1
84	8.5	-2.999878	2.222548	29.1
84	8.6	-2.9998758	2.2222953	29.1
84	8.7	-2.999875	2.2220223	29.1
84	8.8	-2.999875	2.2218003	29.1
84	8.9	-2.9998744	2.221551	29.1
84	9.0	-2.9998744	2.221312	29.1
84	9.1	-2.9998736	2.2210786	29.1
84	9.2	-2.9998727	2.2207975	29.1
84	9.3	-2.9998708	2.2205608	29.1
84	9.4	-2.999869	2.2202992	29.1
84	9.5	-2.9998684	2.2200992	29.1
84	9.6	-2.999867	2.2198377	29.1
84	9.7	-2.9998677	2.2196162	29.1
84	9.8	-2.999867	2.2193933	29.1
84	9.9	-2.9998655	2.2191396	29.1
84	10.0	-2.9998648	2.2189198	29.1
84	10.1	-2.9998648	2.2186792	29.1
84	10.2	-2.9998662	2.2184682	29.1
84	10.3	-2.999867	2.2182035	29.1
84	10.4	-2.999867	2.217996	29.1
84	10.5	-2.9998662	2.2177677	29.1
84	10.6	-2.9998662	2.2175255	29.1
84	10.7	-2.9998648	2.2173219	29.1
84	10.8	-2.9998634	2.2170827	29.1
84	10.9	-2.999863	2.2168908	29.1
84	11.0	-2.999862	2.216657	29.2
84	11.1	-2.9998598	2.2164457	29.2
84	11.2	-2.999857	2.2162175	29.2
84	11.3	-2.9998555	2.2159686	29.2
84	11.4	-2.9998538	2.2157598	29.2
84	11.5	-2.9998531	2.2155664	29.3
84	11.6	-2.9998517	2.2153528	29.3
84	11.7	-2.9998503	2.2151148	29.3
84	11.8	-2.9998488	2.2149146	29.3
84	11.9	-2.9998467	2.214712	29.2
84	12.0	-2.999846	2.214508	29.2
84	12.1	-2.9998453	2.2142804	29.2
84	12.2	-2.9998446	2.214086	29.4
84	12.3	-2.9998417	2.2138808	29.4
84	12.4	-2.9998393	2.213676	29.4
84	12.5	-2.9998364	2.2134907	29.4
84	12.6	-2.9998336	2.2132795	29.4
84	12.7	-2.9998329	2.213065	29.2
84	12.8	-2.9998314	2.2128835	29.2
84	12.9	-2.99983	2.2126951	29.2
84	13.0	-2.9998307	2.2124796	29.2
84	13.1	-2.9998314	2.212252	29.2
84	13.2	-2.9998314	2.2120855	29.2
84	13.3	-2.9998307	2.2118807	29.2
84	13.4	-2.99983	2.2116973	29.2
84	13.5	-2.99983	2.2114897	29.2
84	13.6	-2.9998286	2.211299	29.2
84	13.7	-2.9998279	2.2111123	29.2
84	13.8	-2.9998264	2.2108967	29.2
84	13.9	-2.999824	2.2107267	29.2
84	14.0	-2.9998233	2.2105348	29.2
84	14.1	-2.9998226	2.2103548	29.2
84	14.2	-2.9998226	2.2101915	29.2
84	14.3	-2.9998212	2.2099679	29.2
84	14.4	-2.9998205	2.2097707	29.2
84	14.5	-2.9998198	2.2095745	29.2
84	14.6	-2.999819	2.2093923	29.4
84	14.7	-2.9998198	2.2092183	29.4
84	14.8	-2.9998205	2.2090056	29.4
84	14.9	-2.9998221	2.2088234	29.4
84	15.0	-2.9998221	2.2086449	29.4
84	15.1	-2.9998221	2.208464	29.2
84	15.2	-2.9998221	2.2082598	29.2
84	15.3	-2.999824	2.2081072	29.2
84	15.4	-2.9998264	2.2079527	29.2
84	15.5	-2.9998293	2.207771	29.2
84	15.6	-2.99983	2.2075725	29.2
84	15.7	-2.9998307	2.2074087	29.2
84	15.8	-2.9998307	2.2072487	29.2
84	15.9	-2.9998307	2.2070608	29.2
84	16.0	-2.9998329	2.2068834	29.2
84	16.1	-2.999835	2.206695	29.2
84	16.2	-2.9998357	2.2065601	29.2
84	16.3	-2.9998372	2.2063332	29.2
84	16.4	-2.9998379	2.2061696	29.2
84	16.5	-2.9998386	2.206017	29.2
84	16.6	-2.9998386	2.2058594	29.2
84	16.7	-2.9998393	2.2056797	29.2
84	16.8	-2.999841	2.2055485	29.2
84	16.9	-2.9998417	2.205348	29.2
84	17.0	-2.9998403	2.205173	29.2
84	17.1	-2.9998422	2.2050004	29.2
84	17.2	-2.9998453	2.2048397	29.2
84	17.3	-2.9998474	2.2047024	29.2
84	17.4	-2.9998496	2.204536	29.2
84	17.5	-2.9998503	2.2043657	29.2
84	17.6	-2.9998503	2.2041914	29.2
84	17.7	-2.9998496	2.2040606	29.2
84	17.8	-2.999851	2.2038705	29.2
84	17.9	-2.9998517	2.2037094	29.2
84	18.0	-2.9998531	2.2035465	29.2
84	18.1	-2.9998538	2.203394	29.2
84	18.2	-2.9998546	2.2032323	29.2
84	18.3	-2.9998562	2.2030663	29.2
84	18.4	-2.999857	2.2029047	29.2
84	18.5	-2.9998584	2.2027738	29.2
84	18.6	-2.9998584	2.2026057	29.2
84	18.7	-2.9998577	2.2024484	29.2
84	18.8	-2.999857	2.2022958	29.2
84	18.9	-2.999857	2.2021286	29.2
84	19.0	-2.9998584	2.2019727	29.2
84	19.1	-2.999859	2.2018292	29.2
84	19.2	-2.999859	2.2016604	29.2
84	19.3	-2.9998577	2.2015018	29.2
84	19.4	-2.9998562	2.2013583	29.2
84	19.5	-2.9998555	2.201205	29.2
84	19.6	-2.9998562	2.201042	29.2
84	19.7	-2.9998562	2.2008798	29.2
84	19.8	-2.9998555	2.2007248	29.2
84	19.9	-2.9998546	2.200591	29.2
84	20.0	-2.9998538	2.2004216	29.2
84	20.1	-2.9998531	2.2002742	29.2
84	20.2	-2.9998531	2.2001224	29.2
84	20.3	-2.9998531	2.1999552	29.2
84	20.4	-2.9998531	2.1998208	29.2
84	20.5	-2.9998527	2.1996775	29.2
84	20.6	-2.9998517	2.199512	29.2
84	20.7	-2.999851	2.199394	29.2
84	20.8	-2.9998527	2.1992505	29.2
84	20.9	-2.9998527	2.1990888	29.2
84	21.0	-2.9998517	2.1989405	29.2
84	21.1	-2.9998517	2.1988041	29.2
84	21.2	-2.9998527	2.1986594	29.2
84	21.3	-2.9998527	2.1984916	29.2
84	21.4	-2.9998517	2.198364	29.2
84	21.5	-2.9998531	2.198209	29.2
84	21.6	-2.9998546	2.1980498	29.2
84	21.7	-2.9998527	2.1979063	29.2
84	21.8	-2.9998527	2.1977572	29.2
84	21.9	-2.9998517	2.1976295	29.2
84	22.0	-2.9998503	2.1974874	29.2
84	22.1	-2.9998496	2.1973553	29.2
84	22.2	-2.9998488	2.1972015	29.2
84	22.3	-2.9998481	2.1970568	29.2
84	22.4	-2.9998481	2.1969342	29.2
84	22.5	-2.9998467	2.1967933	29.2
84	22.6	-2.9998467	2.196645	29.2
