Step	Time	I	E	T
39	0.0	-2.9975302	2.3754313	26.5
39	0.1	-2.9975302	2.3754313	26.5
39	0.2	-2.9979618	2.372861	26.5
39	0.3	-2.998589	2.3716393	26.5
39	0.4	-2.9989164	2.3695507	26.5
39	0.5	-2.9991078	2.3681467	26.5
39	0.6	-2.99923	2.366998	26.5
39	0.7	-2.999317	2.3660016	26.5
39	0.8	-2.999384	2.3650482	26.5
39	0.9	-2.999439	2.3642335	26.5
39	1.0	-2.9994826	2.3634012	26.5
39	1.1	-2.9995189	2.3626673	26.5
39	1.2	-2.9995494	2.361983	26.5
39	1.3	-2.9995756	2.3612626	26.5
39	1.4	-2.999598	2.3606515	26.5
39	1.5	-2.999617	2.36002	26.5
39	1.6	-2.999633	2.359417	26.5
39	1.7	-2.9996483	2.358827	26.5
39	1.8	-2.9996636	2.3582506	26.5
39	1.9	-2.999676	2.3577058	26.5
39	2.0	-2.999686	2.3571725	26.5
39	2.1	-2.9996963	2.3566468	26.5
39	2.2	-2.9997065	2.3561351	26.5
39	2.3	-2.9997172	2.3556554	26.5
39	2.4	-2.9997275	2.3551517	26.5
39	2.5	-2.9997363	2.354695	26.5
39	2.6	-2.999742	2.354207	26.5
39	2.7	-2.9997487	2.3537753	26.5
39	2.8	-2.9997566	2.3533514	26.5
39	2.9	-2.9997647	2.3528714	26.5
39	3.0	-2.9997709	2.3524082	26.5
39	3.1	-2.9997768	2.3520079	26.5
39	3.2	-2.9997811	2.3516107	26.5
39	3.3	-2.999785	2.3511965	26.5
39	3.4	-2.9997907	2.3507588	26.5
39	3.5	-2.999798	2.3503456	26.5
39	3.6	-2.9998045	2.3499508	26.5
39	3.7	-2.9998105	2.3495896	26.5
39	3.8	-2.999817	2.3492064	26.5
39	3.9	-2.9998226	2.348829	26.5
39	4.0	-2.9998279	2.3484535	26.5
39	4.1	-2.999832	2.3480737	26.5
39	4.2	-2.9998372	2.3477087	26.5
39	4.3	-2.999841	2.3473575	26.5
39	4.4	-2.9998446	2.346996	26.5
39	4.5	-2.9998488	2.3466432	26.5
39	4.6	-2.9998527	2.3462932	26.3
39	4.7	-2.9998555	2.3459263	26.3
39	4.8	-2.999859	2.3456023	26.3
39	4.9	-2.999862	2.34527	26.3
39	5.0	-2.999864	2.3449125	26.3
39	5.1	-2.9998655	2.3445868	26.3
39	5.2	-2.9998684	2.344281	26.3
39	5.3	-2.9998715	2.343923	26.3
39	5.4	-2.999875	2.34363	26.3
39	5.5	-2.9998794	2.3432887	26.3
39	5.6	-2.9998815	2.342976	26.6
39	5.7	-2.9998832	2.3426936	26.6
39	5.8	-2.9998844	2.3423889	26.6
39	5.9	-2.9998875	2.3421042	26.6
39	6.0	-2.9998882	2.3417597	26.6
39	6.1	-2.999889	2.3414874	26.6
39	6.2	-2.9998903	2.3411992	26.6
39	6.3	-2.999891	2.3408775	26.6
39	6.4	-2.9998918	2.3405824	26.6
39	6.5	-2.999893	2.3402889	26.6
39	6.6	-2.9998953	2.3400068	26.6
39	6.7	-2.9998975	2.3397233	26.6
39	6.8	-2.9998982	2.339432	26.6
39	6.9	-2.9998982	2.339138	26.6
39	7.0	-2.999899	2.338892	26.6
39	7.1	-2.9998996	2.3386147	26.6
39	7.2	-2.9999003	2.3383267	26.6
39	7.3	-2.9999013	2.338053	26.6
39	7.4	-2.999902	2.3378034	26.6
39	7.5	-2.9999027	2.3375065	26.6
39	7.6	-2.9999032	2.3372602	26.6
39	7.7	-2.9999032	2.3369727	26.6
39	7.8	-2.9999049	2.336707	26.6
39	7.9	-2.9999063	2.33646	26.6
39	8.0	-2.999907	2.3362067	26.6
39	8.1	-2.9999077	2.335924	26.6
39	8.2	-2.9999092	2.3357084	26.6
39	8.3	-2.9999113	2.335437	26.6
39	8.4	-2.9999127	2.3351839	26.6
39	8.5	-2.9999142	2.3349512	26.6
39	8.6	-2.9999156	2.334677	26.6
39	8.7	-2.999918	2.334432	26.6
39	8.8	-2.9999201	2.334201	26.6
39	8.9	-2.9999223	2.333951	26.6
39	9.0	-2.9999251	2.3337176	26.6
39	9.1	-2.9999287	2.333477	26.6
39	9.2	-2.9999309	2.3331952	26.6
39	9.3	-2.9999332	2.3329587	26.6
39	9.4	-2.9999354	2.332744	26.6
39	9.5	-2.9999368	2.3325186	26.6
39	9.6	-2.9999375	2.3322942	26.6
39	9.7	-2.9999404	2.3320503	26.6
39	9.8	-2.9999433	2.3318324	26.6
39	9.9	-2.999946	2.3316083	26.6
39	10.0	-2.9999492	2.331386	26.6
39	10.1	-2.999952	2.3311462	26.6
39	10.2	-2.999954	2.3309448	26.6
39	10.3	-2.9999557	2.3307014	26.5
39	10.4	-2.999957	2.3304682	26.5
39	10.5	-2.9999585	2.3302617	26.5
39	10.6	-2.9999585	2.3300636	26.5
