Step	Time	I	E	T
63	0.0	-2.9982502	2.280684	26.1
63	0.1	-2.9982502	2.280684	26.1
63	0.2	-2.9984384	2.2756746	26.1
63	0.3	-2.9989035	2.2748826	26.1
63	0.4	-2.9991672	2.2726362	26.1
63	0.5	-2.9993265	2.271083	26.1
63	0.6	-2.9994266	2.2698727	26.1
63	0.7	-2.9995	2.2687893	26.1
63	0.8	-2.9995582	2.267873	26.1
63	0.9	-2.999604	2.2669802	26.1
63	1.0	-2.999642	2.266165	26.1
63	1.1	-2.9996724	2.265401	26.1
63	1.2	-2.9996984	2.264632	26.1
63	1.3	-2.999721	2.2639399	26.1
63	1.4	-2.999737	2.263307	26.1
63	1.5	-2.999753	2.2626302	26.1
63	1.6	-2.999769	2.2620199	26.1
63	1.7	-2.9997828	2.2614253	26.1
63	1.8	-2.9997952	2.2608483	26.1
63	1.9	-2.999806	2.2602663	26.1
63	2.0	-2.999817	2.2597067	26.1
63	2.1	-2.9998257	2.2591314	26.1
63	2.2	-2.9998343	2.2586417	26.1
63	2.3	-2.9998431	2.2581203	26.1
63	2.4	-2.9998488	2.2576246	26.1
63	2.5	-2.999857	2.257088	26.1
63	2.6	-2.9998648	2.2566073	26.1
63	2.7	-2.9998722	2.2561288	26.1
63	2.8	-2.99988	2.255649	26.1
63	2.9	-2.999886	2.255205	26.1
63	3.0	-2.999891	2.254765	26.1
63	3.1	-2.999896	2.2542808	26.1
63	3.2	-2.9998996	2.2538593	26.1
63	3.3	-2.9999032	2.2534604	26.1
63	3.4	-2.999907	2.253025	26.1
63	3.5	-2.9999092	2.252591	26.1
63	3.6	-2.9999113	2.252185	26.1
63	3.7	-2.9999137	2.2517812	26.1
63	3.8	-2.9999173	2.251379	26.1
63	3.9	-2.9999208	2.2509868	26.1
63	4.0	-2.9999244	2.2505891	26.1
63	4.1	-2.9999251	2.2502089	26.1
63	4.2	-2.9999266	2.2498333	26.1
63	4.3	-2.9999273	2.2494695	26.1
63	4.4	-2.999928	2.2490704	26.1
63	4.5	-2.9999301	2.2487168	26.1
63	4.6	-2.9999318	2.2483869	26.1
63	4.7	-2.9999337	2.2480168	26.1
63	4.8	-2.999936	2.2476475	26.1
63	4.9	-2.9999375	2.2472794	26.1
63	5.0	-2.9999375	2.2469566	26.1
63	5.1	-2.9999375	2.2466388	25.9
63	5.2	-2.9999375	2.2462857	25.9
63	5.3	-2.999939	2.2459164	25.9
63	5.4	-2.999941	2.245601	25.9
63	5.5	-2.999941	2.245283	25.9
63	5.6	-2.9999404	2.2449477	25.9
63	5.7	-2.999939	2.2446387	25.9
63	5.8	-2.9999368	2.2442946	25.9
63	5.9	-2.9999354	2.2439964	25.9
63	6.0	-2.9999354	2.2436693	25.9
63	6.1	-2.9999354	2.243372	25.9
63	6.2	-2.9999337	2.2430782	26.1
63	6.3	-2.9999325	2.2427635	26.1
63	6.4	-2.9999325	2.2424293	26.1
63	6.5	-2.9999325	2.2421293	26.1
63	6.6	-2.9999309	2.2418575	26.1
63	6.7	-2.999928	2.2415924	26.1
63	6.8	-2.9999259	2.2412908	26.1
63	6.9	-2.999924	2.240999	26.1
63	7.0	-2.9999223	2.2407422	26.1
63	7.1	-2.9999208	2.2404146	26.1
63	7.2	-2.9999194	2.2401385	26.1
63	7.3	-2.9999173	2.239874	26.1
63	7.4	-2.9999156	2.2395635	26.1
63	7.5	-2.999915	2.2393117	26.1
63	7.6	-2.9999156	2.2390263	26.1
63	7.7	-2.9999166	2.2387574	26.1
63	7.8	-2.9999166	2.238491	26.1
63	7.9	-2.999915	2.2381854	26.1
63	8.0	-2.9999137	2.2379432	26.1
63	8.1	-2.999912	2.2376559	26.1
63	8.2	-2.9999113	2.2374144	26.1
63	8.3	-2.9999113	2.237143	26.1
63	8.4	-2.9999106	2.2368865	26.1
63	8.5	-2.9999092	2.2366211	26.1
63	8.6	-2.9999077	2.2363698	26.1
63	8.7	-2.9999063	2.2361174	26.1
63	8.8	-2.9999049	2.2358716	26.1
63	8.9	-2.9999056	2.235604	26.1
63	9.0	-2.9999056	2.2353733	26.1
63	9.1	-2.9999042	2.235105	26.1
63	9.2	-2.9999027	2.234881	26.1
63	9.3	-2.9999027	2.2346444	26.1
63	9.4	-2.9999013	2.2343683	26.1
63	9.5	-2.9998996	2.2341092	26.1
63	9.6	-2.9998975	2.233875	26.1
63	9.7	-2.9998946	2.2336571	26.1
63	9.8	-2.999893	2.2334487	26.1
63	9.9	-2.9998918	2.2331946	26.1
63	10.0	-2.999891	2.232974	26.1
63	10.1	-2.9998896	2.2327383	26.1
63	10.2	-2.999889	2.2325213	26.1
63	10.3	-2.9998896	2.2322786	26.1
63	10.4	-2.9998882	2.2320302	26.1
63	10.5	-2.999886	2.2317965	26.1
63	10.6	-2.999885	2.231573	26.1
63	10.7	-2.9998837	2.2313473	26.1
63	10.8	-2.9998837	2.2311335	26.1
63	10.9	-2.9998837	2.2309194	26.1
63	11.0	-2.9998822	2.2307062	26.1
63	11.1	-2.9998815	2.2304413	26.1
63	11.2	-2.9998815	2.2302525	26.1
63	11.3	-2.9998815	2.2300465	26.1
63	11.4	-2.9998822	2.2298255	26.1
63	11.5	-2.9998832	2.229609	26.1
63	11.6	-2.9998832	2.2294047	26.1
63	11.7	-2.9998822	2.2291875	26.1
63	11.8	-2.9998832	2.2289796	26.1
63	11.9	-2.9998832	2.2287388	26.1
63	12.0	-2.9998822	2.228536	26.1
63	12.1	-2.9998832	2.2283287	26.1
63	12.2	-2.9998837	2.2281363	26.1
63	12.3	-2.9998837	2.2279444	26.1
63	12.4	-2.999885	2.2277167	26.1
63	12.5	-2.9998875	2.2275174	26.1
63	12.6	-2.9998882	2.22734	26.1
63	12.7	-2.999891	2.2271104	26.1
63	12.8	-2.9998918	2.226918	26.1
63	12.9	-2.9998925	2.226726	26.1
63	13.0	-2.9998925	2.2265136	26.1
63	13.1	-2.999893	2.2263222	26.1
63	13.2	-2.999893	2.226085	26.1
63	13.3	-2.999894	2.2259219	26.1
63	13.4	-2.9998968	2.2257426	26.1
