Step	Time	I	E	T
60	0.0	-2.9975462	2.2876964	26.3
60	0.1	-2.9975462	2.2876964	26.3
60	0.2	-2.9979742	2.2849524	26.3
60	0.3	-2.998586	2.2836401	26.3
60	0.4	-2.9989138	2.2814264	26.3
60	0.5	-2.999107	2.2799792	26.3
60	0.6	-2.999235	2.2787826	26.3
60	0.7	-2.999323	2.2777598	26.3
60	0.8	-2.9993882	2.2768135	26.3
60	0.9	-2.9994411	2.2759302	26.3
60	1.0	-2.999484	2.2751262	26.3
60	1.1	-2.9995182	2.274368	26.3
60	1.2	-2.9995465	2.2736342	26.3
60	1.3	-2.9995713	2.2729383	26.3
60	1.4	-2.9995923	2.272288	26.3
60	1.5	-2.9996097	2.2716546	26.3
60	1.6	-2.9996257	2.271028	26.1
60	1.7	-2.999641	2.270437	26.1
60	1.8	-2.999654	2.2698514	26.1
60	1.9	-2.9996665	2.269272	26.1
60	2.0	-2.9996781	2.2687585	26.1
60	2.1	-2.9996896	2.2682147	26.1
60	2.2	-2.9997013	2.2676668	26.1
60	2.3	-2.9997115	2.267191	26.3
60	2.4	-2.9997218	2.2666392	26.3
60	2.5	-2.999731	2.266176	26.3
60	2.6	-2.9997392	2.2656763	26.3
60	2.7	-2.9997463	2.2651992	26.3
60	2.8	-2.9997537	2.264713	26.3
60	2.9	-2.999761	2.2643063	26.3
60	3.0	-2.9997675	2.2638211	26.3
60	3.1	-2.9997733	2.2633991	26.3
60	3.2	-2.99978	2.262922	26.3
60	3.3	-2.9997857	2.262493	26.3
60	3.4	-2.999792	2.2620893	26.3
60	3.5	-2.999798	2.2616558	26.3
60	3.6	-2.9998038	2.2612727	26.3
60	3.7	-2.9998088	2.2608476	26.3
60	3.8	-2.9998126	2.2604406	26.3
60	3.9	-2.9998176	2.260076	26.3
60	4.0	-2.9998221	2.2596946	26.3
60	4.1	-2.9998264	2.259289	26.3
60	4.2	-2.99983	2.2589018	26.3
60	4.3	-2.9998329	2.2585478	26.3
60	4.4	-2.9998364	2.2581785	26.3
60	4.5	-2.9998386	2.2578273	26.3
60	4.6	-2.999841	2.2574584	26.3
60	4.7	-2.9998431	2.2570844	26.1
60	4.8	-2.9998453	2.2567647	26.1
60	4.9	-2.9998488	2.2564285	26.3
60	5.0	-2.9998527	2.2560604	26.3
60	5.1	-2.9998562	2.255704	26.3
60	5.2	-2.9998577	2.2553906	26.3
60	5.3	-2.9998584	2.255063	26.3
60	5.4	-2.9998598	2.2547278	26.3
60	5.5	-2.999863	2.2543952	26.3
60	5.6	-2.999864	2.254101	26.3
60	5.7	-2.9998648	2.2537546	26.3
60	5.8	-2.9998655	2.253449	26.3
60	5.9	-2.9998662	2.2531254	26.3
60	6.0	-2.999867	2.252799	26.3
60	6.1	-2.9998677	2.2525175	26.3
60	6.2	-2.999869	2.2522147	26.3
60	6.3	-2.9998715	2.2519038	26.3
60	6.4	-2.9998722	2.2516136	26.3
60	6.5	-2.9998727	2.251286	26.3
60	6.6	-2.9998744	2.2510293	26.3
60	6.7	-2.9998765	2.2507017	26.3
60	6.8	-2.9998794	2.2504425	26.3
60	6.9	-2.9998822	2.2501283	26.3
60	7.0	-2.9998832	2.2498503	26.3
60	7.1	-2.9998837	2.249573	26.3
60	7.2	-2.9998844	2.249276	26.3
60	7.3	-2.999885	2.248994	26.3
60	7.4	-2.9998837	2.2487338	26.3
60	7.5	-2.9998837	2.2484589	26.3
60	7.6	-2.9998837	2.2481787	26.3
60	7.7	-2.9998815	2.2478728	26.3
60	7.8	-2.9998808	2.2476268	26.3
60	7.9	-2.99988	2.2473617	26.3
60	8.0	-2.9998794	2.2471225	26.3
60	8.1	-2.99988	2.2468271	26.3
60	8.2	-2.9998815	2.246581	26.3
60	8.3	-2.9998822	2.2463202	26.3
60	8.4	-2.9998832	2.2460694	26.3
60	8.5	-2.9998837	2.2458205	26.3
60	8.6	-2.9998837	2.2455661	26.3
60	8.7	-2.999885	2.245277	26.3
60	8.8	-2.999886	2.2450788	26.3
60	8.9	-2.9998868	2.2447999	26.3
60	9.0	-2.9998882	2.2445436	26.3
60	9.1	-2.9998882	2.2442923	26.3
60	9.2	-2.9998875	2.2440476	26.3
60	9.3	-2.9998875	2.2438254	26.3
60	9.4	-2.9998868	2.243604	26.3
60	9.5	-2.999886	2.243325	26.3
60	9.6	-2.9998875	2.2430952	26.3
60	9.7	-2.999889	2.2428677	26.3
60	9.8	-2.9998896	2.242618	26.3
60	9.9	-2.9998896	2.2423856	26.3
60	10.0	-2.9998903	2.2421649	26.3
60	10.1	-2.9998903	2.2419395	26.3
60	10.2	-2.9998882	2.2417257	26.3
60	10.3	-2.9998875	2.2414823	26.3
60	10.4	-2.999889	2.2412436	26.3
60	10.5	-2.9998903	2.2410312	26.3
60	10.6	-2.9998918	2.240815	26.3
60	10.7	-2.9998918	2.2405655	26.3
60	10.8	-2.999891	2.240342	26.3
60	10.9	-2.999891	2.2400987	26.3
60	11.0	-2.9998925	2.2399025	26.3
60	11.1	-2.999894	2.2396996	26.3
60	11.2	-2.9998946	2.2394738	26.3
60	11.3	-2.9998946	2.2392447	26.3
60	11.4	-2.999896	2.2390654	26.3
60	11.5	-2.9998975	2.2388089	26.3
60	11.6	-2.9998996	2.2386146	26.3
60	11.7	-2.9999013	2.2384334	26.3
60	11.8	-2.9999003	2.2381573	26.3
60	11.9	-2.9998996	2.2379642	26.3
60	12.0	-2.9998975	2.2377696	26.3
60	12.1	-2.999896	2.2375517	26.3
60	12.2	-2.9998953	2.2373526	26.3
60	12.3	-2.9998946	2.2371697	26.3
60	12.4	-2.999893	2.236953	26.3
60	12.5	-2.9998925	2.2367516	26.3
60	12.6	-2.9998925	2.2365727	26.3
60	12.7	-2.9998925	2.2363548	26.3
60	12.8	-2.9998925	2.2361524	26.3
60	12.9	-2.9998925	2.235946	26.3
60	13.0	-2.999894	2.2357638	26.3
60	13.1	-2.9998953	2.235558	26.3
60	13.2	-2.9998968	2.235358	26.3
60	13.3	-2.9998975	2.2351656	26.3
60	13.4	-2.9998982	2.2349892	26.3
60	13.5	-2.9998975	2.2347825	26.3
60	13.6	-2.9998968	2.2345703	26.3
60	13.7	-2.999896	2.2343807	26.3
60	13.8	-2.9998953	2.2342064	26.3
60	13.9	-2.9998953	2.2340019	26.3
60	14.0	-2.9998953	2.233819	26.3
60	14.1	-2.999896	2.2336507	26.3
60	14.2	-2.9998968	2.2334423	26.3
60	14.3	-2.9998975	2.233242	26.3
60	14.4	-2.9998975	2.2330844	26.3
60	14.5	-2.999896	2.2328851	26.3
60	14.6	-2.999894	2.2327192	26.3
60	14.7	-2.9998946	2.2325382	26.3
60	14.8	-2.9998953	2.232356	26.3
60	14.9	-2.9998946	2.232169	26.3
60	15.0	-2.999893	2.2319908	26.3
60	15.1	-2.9998925	2.2318163	26.3
60	15.2	-2.9998918	2.2316694	26.3
60	15.3	-2.999891	2.2314622	26.3
60	15.4	-2.999891	2.2312849	26.3
60	15.5	-2.9998903	2.2311075	26.3
60	15.6	-2.9998896	2.2309294	26.3
60	15.7	-2.9998896	2.2307532	26.3
60	15.8	-2.9998896	2.2305956	26.3
60	15.9	-2.9998896	2.230373	26.3
60	16.0	-2.999889	2.2302513	26.3
60	16.1	-2.9998882	2.2300527	26.3
60	16.2	-2.9998882	2.2298832	26.3
60	16.3	-2.999889	2.229735	26.3
60	16.4	-2.9998896	2.2295415	26.3
60	16.5	-2.999889	2.2293925	26.3
60	16.6	-2.9998882	2.2292013	26.3
60	16.7	-2.9998875	2.2290463	26.3
60	16.8	-2.999886	2.2288752	26.3
60	16.9	-2.9998844	2.228709	26.3
60	17.0	-2.9998844	2.2285395	26.3
60	17.1	-2.9998844	2.2283602	26.3
60	17.2	-2.9998837	2.2282324	26.3
60	17.3	-2.9998837	2.2280667	26.3
60	17.4	-2.9998832	2.2278886	26.3
60	17.5	-2.9998832	2.2277198	26.3
60	17.6	-2.9998832	2.227581	26.3
60	17.7	-2.9998815	2.227421	26.3
60	17.8	-2.99988	2.2272363	26.3
60	17.9	-2.99988	2.227117	26.3
60	18.0	-2.9998794	2.2269208	26.3
60	18.1	-2.9998786	2.2267616	26.3
60	18.2	-2.999878	2.2266057	26.3
60	18.3	-2.9998772	2.2264588	26.3
