Step	Time	I	E	T
93	9.6	-2.9999354	2.2137997	28.5
93	9.7	-2.9999347	2.213567	28.5
93	9.8	-2.999936	2.2133188	28.5
93	9.9	-2.9999375	2.2130554	28.5
93	10.0	-2.9999382	2.212821	28.5
93	10.1	-2.999939	2.2125692	28.5
93	10.2	-2.999939	2.2123432	28.5
93	10.3	-2.9999382	2.2121193	28.5
93	10.4	-2.9999382	2.2118928	28.5
93	10.5	-2.9999382	2.2116404	28.5
93	10.6	-2.9999375	2.211406	28.5
93	10.7	-2.9999368	2.2111523	28.7
93	10.8	-2.999936	2.2109368	28.7
93	10.9	-2.9999354	2.2107055	28.7
93	11.0	-2.9999337	2.2104862	28.5
93	11.1	-2.9999318	2.2102804	28.5
93	11.2	-2.9999287	2.2099986	28.5
93	11.3	-2.9999266	2.2098088	28.5
93	11.4	-2.9999251	2.2095864	28.5
93	11.5	-2.999923	2.2093418	28.7
93	11.6	-2.9999216	2.209134	28.7
93	11.7	-2.9999208	2.2088966	28.7
93	11.8	-2.9999194	2.2086723	28.7
93	11.9	-2.9999166	2.2084687	28.5
93	12.0	-2.999915	2.208266	28.5
93	12.1	-2.9999127	2.2080626	28.5
93	12.2	-2.9999106	2.2078269	28.7
93	12.3	-2.9999099	2.2076178	28.7
93	12.4	-2.9999077	2.207382	28.7
93	12.5	-2.9999056	2.2071595	28.7
93	12.6	-2.999902	2.2069392	28.7
93	12.7	-2.999899	2.206741	28.7
93	12.8	-2.9998946	2.2065372	28.7
93	12.9	-2.999893	2.2063313	28.7
93	13.0	-2.9998896	2.206118	28.7
93	13.1	-2.999885	2.2059214	28.7
93	13.2	-2.9998815	2.2056882	28.7
93	13.3	-2.9998786	2.2054944	28.7
93	13.4	-2.9998758	2.20527	28.7
93	13.5	-2.9998727	2.2050877	28.7
93	13.6	-2.9998715	2.2048907	28.7
93	13.7	-2.9998708	2.2046807	28.7
93	13.8	-2.9998698	2.2044663	28.7
93	13.9	-2.999869	2.204255	28.7
93	14.0	-2.999867	2.2040696	28.7
93	14.1	-2.9998648	2.2038662	28.7
93	14.2	-2.9998634	2.203684	28.7
93	14.3	-2.9998612	2.2034636	28.7
93	14.4	-2.9998598	2.2032795	28.7
93	14.5	-2.999859	2.2030883	28.7
93	14.6	-2.999857	2.2029016	28.7
93	14.7	-2.9998562	2.2027152	28.7
93	14.8	-2.9998546	2.2024972	28.7
93	14.9	-2.9998538	2.2023242	28.7
93	15.0	-2.9998527	2.202117	28.7
93	15.1	-2.9998517	2.2019165	28.6
93	15.2	-2.999851	2.2017343	28.6
93	15.3	-2.9998496	2.201563	28.6
93	15.4	-2.9998481	2.201356	28.6
93	15.5	-2.9998467	2.2011743	28.6
93	15.6	-2.9998467	2.2010071	28.6
93	15.7	-2.9998474	2.2008207	28.6
93	15.8	-2.9998446	2.2005832	28.6
93	15.9	-2.9998422	2.2004306	28.6
93	16.0	-2.9998403	2.2002451	28.6
93	16.1	-2.9998372	2.2000465	28.6
93	16.2	-2.9998343	2.1998835	28.6
93	16.3	-2.999832	2.1996808	28.6
93	16.4	-2.9998307	2.1995273	28.6
93	16.5	-2.9998314	2.1993487	28.6
93	16.6	-2.999832	2.199162	28.6
93	16.7	-2.999832	2.1989658	28.6
93	16.8	-2.9998307	2.1988008	28.6
93	16.9	-2.9998307	2.1986074	28.6
93	17.0	-2.99983	2.198427	28.6
93	17.1	-2.9998286	2.1982656	28.6
93	17.2	-2.9998279	2.1980903	28.6
93	17.3	-2.9998264	2.1979098	28.6
93	17.4	-2.999825	2.1977549	28.6
93	17.5	-2.999825	2.1975665	28.6
93	17.6	-2.9998257	2.1974182	28.6
93	17.7	-2.9998264	2.197222	28.6
93	17.8	-2.9998264	2.1970458	28.6
93	17.9	-2.9998264	2.1968708	28.6
93	18.0	-2.9998264	2.196723	28.6
93	18.1	-2.9998257	2.1965613	28.6
93	18.2	-2.9998271	2.1963828	28.6
93	18.3	-2.9998279	2.1962042	28.6
93	18.4	-2.9998279	2.1960218	28.6
93	18.5	-2.9998271	2.195873	28.6
93	18.6	-2.9998279	2.1957023	28.6
93	18.7	-2.9998293	2.1955144	28.6
93	18.8	-2.99983	2.1953642	28.6
93	18.9	-2.99983	2.1952195	28.6
93	19.0	-2.9998307	2.1950586	28.6
93	19.1	-2.9998314	2.1948946	28.6
93	19.2	-2.999832	2.1946983	28.6
93	19.3	-2.9998329	2.1945226	28.6
93	19.4	-2.9998336	2.1943815	28.6
93	19.5	-2.999835	2.1942205	28.6
93	19.6	-2.9998357	2.1940455	28.6
93	19.7	-2.9998364	2.1938744	28.6
93	19.8	-2.9998372	2.1937222	28.6
93	19.9	-2.9998372	2.193572	28.6
93	20.0	-2.9998372	2.193405	28.6
93	20.1	-2.9998379	2.1932504	28.6
93	20.2	-2.9998386	2.1930962	28.6
93	20.3	-2.9998403	2.192926	28.6
93	20.4	-2.9998417	2.1927683	28.6
93	20.5	-2.9998431	2.1926208	28.6
93	20.6	-2.9998438	2.1924615	28.6
93	20.7	-2.9998431	2.1923077	28.6
93	20.8	-2.9998422	2.1921387	28.6
93	20.9	-2.9998417	2.191957	28.6
93	21.0	-2.9998422	2.1918278	28.7
93	21.1	-2.9998431	2.19166	28.7
93	21.2	-2.9998446	2.1914935	28.7
93	21.3	-2.9998467	2.1913292	28.7
93	21.4	-2.9998496	2.1912215	28.7
93	21.5	-2.999851	2.1910627	28.7
93	21.6	-2.9998517	2.1908908	28.7
93	21.7	-2.9998531	2.190787	28.7
93	21.8	-2.9998546	2.1906135	28.7
93	21.9	-2.9998555	2.1904657	28.7
93	22.0	-2.999857	2.1902993	28.7
93	22.1	-2.9998584	2.1901734	28.7
93	22.2	-2.999859	2.1900146	28.7
93	22.3	-2.999859	2.1898797	28.7
93	22.4	-2.9998584	2.189727	28.7
93	22.5	-2.9998577	2.1895528	28.7
93	22.6	-2.999859	2.189431	28.7
93	22.7	-2.9998605	2.1892898	28.7
93	22.8	-2.999863	2.1891418	28.7
93	22.9	-2.999864	2.1890016	28.7
93	23.0	-2.9998648	2.1888494	28.7
93	23.1	-2.9998655	2.1887183	28.7
93	23.2	-2.999867	2.1885579	28.7
93	23.3	-2.9998662	2.1884272	28.7
93	23.4	-2.999867	2.1882823	28.7
93	23.5	-2.9998677	2.188132	28.7
93	23.6	-2.9998677	2.1879833	28.7
93	23.7	-2.9998662	2.1878488	28.7
93	23.8	-2.9998655	2.1877065	28.7
93	23.9	-2.9998655	2.187546	28.7
93	24.0	-2.9998662	2.1874156	28.7
93	24.1	-2.999867	2.1872723	28.7
93	24.2	-2.9998662	2.1871338	28.7
93	24.3	-2.9998662	2.186973	28.7
93	24.4	-2.9998662	2.1868558	28.7
93	24.5	-2.9998662	2.1867068	28.7
93	24.6	-2.999867	2.1865857	28.7
93	24.7	-2.9998662	2.1864226	28.7
93	24.8	-2.9998655	2.1862817	28.7
93	24.9	-2.9998634	2.1861267	28.7
93	25.0	-2.9998612	2.1859887	28.7
93	25.1	-2.9998598	2.1858366	28.7
93	25.2	-2.999859	2.185715	28.7
93	25.3	-2.9998577	2.1855521	28.7
93	25.4	-2.9998562	2.185468	28.7
93	25.5	-2.9998546	2.1852922	28.7
93	25.6	-2.9998531	2.1851501	28.7
93	25.7	-2.9998527	2.1850247	28.7
93	25.8	-2.9998496	2.184871	28.7
93	25.9	-2.9998481	2.1847336	28.7
93	26.0	-2.9998467	2.1846094	28.7
93	26.1	-2.9998438	2.184467	28.7
93	26.2	-2.9998431	2.184334	28.7
93	26.3	-2.9998422	2.1842048	28.7
93	26.4	-2.999841	2.1840475	28.7
93	26.5	-2.9998386	2.1839392	28.7
93	26.6	-2.9998364	2.1837978	28.7
93	26.7	-2.999835	2.1836417	28.7
93	26.8	-2.9998329	2.1835256	28.7
93	26.9	-2.99983	2.1833854	28.7
93	27.0	-2.9998279	2.1832643	28.7
93	27.1	-2.9998257	2.1831064	28.7
93	27.2	-2.9998257	2.182983	28.7
93	27.3	-2.9998257	2.182874	28.7
93	27.4	-2.999825	2.182731	28.7
93	27.5	-2.9998226	2.1825747	28.7
93	27.6	-2.9998205	2.1824622	28.7
93	27.7	-2.999819	2.1823041	28.7
93	27.8	-2.9998176	2.182189	28.7
93	27.9	-2.9998162	2.1820698	28.7
93	28.0	-2.9998162	2.181922	28.7
93	28.1	-2.9998176	2.1817956	28.7
93	28.2	-2.999817	2.1816769	28.7
93	28.3	-2.9998183	2.1815364	28.7
93	28.4	-2.9998198	2.1814146	28.7
93	28.5	-2.9998198	2.1812632	28.7
93	28.6	-2.9998205	2.1811585	28.7
93	28.7	-2.9998226	2.181028	28.7
93	28.8	-2.9998233	2.1808593	28.7
93	28.9	-2.999825	2.1807106	28.7
93	29.0	-2.9998257	2.1806118	28.7
93	29.1	-2.9998264	2.1804903	28.7
93	29.2	-2.9998279	2.1803668	28.7
93	29.3	-2.9998271	2.180219	28.7
93	29.4	-2.9998286	2.180122	28.7
93	29.5	-2.9998286	2.1799815	28.7
93	29.6	-2.9998279	2.1798508	28.7
93	29.7	-2.9998264	2.179726	28.7
93	29.8	-2.9998257	2.1796138	28.7
93	29.9	-2.9998264	2.179485	28.7
93	30.0	-2.9998264	2.1793838	28.7
93	30.1	-2.9998271	2.179213	28.7
93	30.2	-2.9998293	2.1791155	28.7
93	30.3	-2.99983	2.1789668	28.7
93	30.4	-2.99983	2.1788273	28.7
93	30.5	-2.9998307	2.1787124	28.7
93	30.6	-2.9998314	2.1786203	28.7
93	30.7	-2.9998314	2.1785123	28.7
93	30.8	-2.9998314	2.1783822	28.7
93	30.9	-2.9998307	2.178248	28.7
93	31.0	-2.9998293	2.178117	28.7
93	31.1	-2.9998293	2.1780214	28.7
93	31.2	-2.9998293	2.1779058	28.7
93	31.3	-2.9998286	2.1777687	28.7
93	31.4	-2.9998279	2.1776533	28.7
93	31.5	-2.9998257	2.1775165	28.7
93	31.6	-2.999825	2.1773942	28.7
93	31.7	-2.999825	2.1772592	28.7
93	31.8	-2.999825	2.1771767	28.7
93	31.9	-2.9998233	2.177055	28.7
93	32.0	-2.9998221	2.1769128	28.7
93	32.1	-2.9998221	2.176783	28.7
93	32.2	-2.9998221	2.1767056	28.7
93	32.3	-2.9998226	2.1765554	28.7
93	32.4	-2.9998233	2.1764421	28.7
93	32.5	-2.9998233	2.1763237	28.7
93	32.6	-2.9998226	2.1762145	28.7
93	32.7	-2.9998221	2.1761072	28.7
93	32.8	-2.9998212	2.175976	28.7
93	32.9	-2.9998205	2.175866	28.7
93	33.0	-2.9998198	2.175729	28.7
93	33.1	-2.9998198	2.1756399	28.7
93	33.2	-2.9998205	2.1754928	28.7
93	33.3	-2.9998212	2.1753728	28.7
93	33.4	-2.9998221	2.175278	28.7
93	33.5	-2.9998226	2.1751573	28.7
93	33.6	-2.9998233	2.1750367	28.7
93	33.7	-2.9998233	2.1749291	28.7
93	33.8	-2.9998221	2.174799	28.7
93	33.9	-2.9998212	2.1746936	28.7
93	34.0	-2.9998212	2.1745543	28.7
93	34.1	-2.9998212	2.1744676	28.7
93	34.2	-2.9998212	2.1743503	28.7
93	34.3	-2.9998221	2.1742465	28.7
93	34.4	-2.9998233	2.1741183	28.7
93	34.5	-2.9998257	2.1739779	28.7
93	34.6	-2.9998271	2.1738784	28.7
93	34.7	-2.9998286	2.1737618	28.7
93	34.8	-2.99983	2.1736624	28.7
93	34.9	-2.99983	2.1735296	28.7
93	35.0	-2.9998307	2.1734183	28.7
93	35.1	-2.999832	2.1733234	28.7
93	35.2	-2.9998336	2.1731853	28.7
93	35.3	-2.9998343	2.173098	28.7
93	35.4	-2.9998357	2.1729848	28.7
93	35.5	-2.9998364	2.172851	28.7
93	35.6	-2.9998357	2.1727262	28.7
93	35.7	-2.9998357	2.1726155	28.7
93	35.8	-2.999835	2.172508	28.7
93	35.9	-2.9998357	2.172392	28.7
93	36.0	-2.9998357	2.172292	28.7
93	36.1	-2.9998372	2.172176	28.7
93	36.2	-2.9998386	2.1720438	28.7
93	36.3	-2.9998403	2.1719372	28.7
93	36.4	-2.999841	2.171842	28.7
93	36.5	-2.9998417	2.1717288	28.7
93	36.6	-2.9998431	2.1716092	28.7
93	36.7	-2.9998453	2.171498	28.7
93	36.8	-2.9998467	2.1714044	28.7
93	36.9	-2.9998481	2.1712954	28.7
93	37.0	-2.9998503	2.1711586	28.7
93	37.1	-2.9998517	2.171096	28.7
93	37.2	-2.9998531	2.1709812	28.7
93	37.3	-2.9998562	2.17086	28.7
93	37.4	-2.9998584	2.1707432	28.7
93	37.5	-2.9998612	2.17063	28.7
93	37.6	-2.9998634	2.1705463	28.7
93	37.7	-2.9998655	2.1704314	28.7
93	37.8	-2.9998684	2.1702886	28.7
93	37.9	-2.9998708	2.1702063	28.7
93	38.0	-2.9998715	2.1700952	28.7
93	38.1	-2.9998727	2.1700027	28.7
93	38.2	-2.9998758	2.1698656	28.7
93	38.3	-2.9998794	2.169778	28.7
93	38.4	-2.9998832	2.1696782	28.7
93	38.5	-2.9998844	2.1695485	28.7
93	38.6	-2.9998868	2.1694782	28.7
93	38.7	-2.999889	2.1693416	28.7
93	38.8	-2.999891	2.1692464	28.7
93	38.9	-2.9998918	2.1691191	28.7
93	39.0	-2.9998925	2.1690025	28.7
93	39.1	-2.999894	2.1689243	28.7
93	39.2	-2.999896	2.168817	28.7
93	39.3	-2.9998968	2.1687152	28.7
93	39.4	-2.9998975	2.1686118	28.7
93	39.5	-2.999899	2.1685185	28.7
93	39.6	-2.9999003	2.1684132	28.7
93	39.7	-2.9999027	2.1683106	28.7
93	39.8	-2.9999049	2.1682074	28.7
93	39.9	-2.9999077	2.1681015	28.7
93	40.0	-2.9999092	2.168025	28.7
93	40.1	-2.9999106	2.1679175	28.7
93	40.2	-2.999912	2.1677969	28.7
93	40.3	-2.9999142	2.167695	28.7
93	40.4	-2.9999166	2.1676164	28.7
93	40.5	-2.9999173	2.1675086	28.7
93	40.6	-2.9999194	2.1673832	28.7
93	40.7	-2.9999216	2.1672838	28.7
93	40.8	-2.999924	2.167203	28.7
93	40.9	-2.9999251	2.1670794	28.7
93	41.0	-2.9999266	2.1669874	28.7
93	41.1	-2.999928	2.1668909	28.7
93	41.2	-2.9999294	2.1667929	28.7
93	41.3	-2.9999294	2.166673	28.7
93	41.4	-2.9999287	2.1665711	28.7
93	41.5	-2.999928	2.1664715	28.7
93	41.6	-2.999928	2.1663635	28.7
93	41.7	-2.999928	2.1662648	28.7
93	41.8	-2.9999294	2.1661704	28.7
93	41.9	-2.9999309	2.1660712	28.7
93	42.0	-2.9999318	2.1659718	28.7
93	42.1	-2.9999325	2.1658542	28.7
93	42.2	-2.9999332	2.1657913	28.7
93	42.3	-2.9999332	2.1656437	28.7
93	42.4	-2.9999332	2.1655486	28.7
93	42.5	-2.9999332	2.1654541	28.7
93	42.6	-2.9999337	2.1653826	28.7
93	42.7	-2.9999332	2.1652768	28.7
93	42.8	-2.9999318	2.165166	28.7
93	42.9	-2.9999309	2.1650474	28.7
93	43.0	-2.9999318	2.164977	28.7
93	43.1	-2.9999318	2.1648753	28.7
93	43.2	-2.9999325	2.1647608	28.7
93	43.3	-2.9999318	2.164705	28.7
93	43.4	-2.9999318	2.1645968	28.7
93	43.5	-2.9999318	2.1645005	28.7
93	43.6	-2.9999318	2.1644046	28.7
93	43.7	-2.9999325	2.1642776	28.7
93	43.8	-2.9999325	2.1641827	28.7
93	43.9	-2.9999318	2.1640892	28.7
93	44.0	-2.9999287	2.1639888	28.7
93	44.1	-2.9999259	2.1638815	28.7
93	44.2	-2.9999244	2.1637702	28.7
93	44.3	-2.9999244	2.1636968	28.7
93	44.4	-2.9999244	2.1636066	28.7
93	44.5	-2.999924	2.163485	28.7
93	44.6	-2.999923	2.163376	28.7
93	44.7	-2.9999223	2.1633034	28.7
93	44.8	-2.9999208	2.1631954	28.7
93	44.9	-2.9999201	2.163121	28.9
93	45.0	-2.9999201	2.1630168	28.9
94	45.001	0.0	2.2437642	28.7
94	45.1	0.0	2.2437642	28.7
94	45.2	0.0	2.245283	28.7
94	45.3	0.0	2.2464285	28.7
94	45.4	0.0	2.2478065	28.7
94	45.5	0.0	2.248838	28.7
94	45.6	0.0	2.2496917	28.7
94	45.7	0.0	2.2504036	28.7
94	45.8	0.0	2.2510746	28.7
94	45.9	0.0	2.2517214	28.7
94	46.0	0.0	2.2522967	28.7
94	46.1	0.0	2.2528355	28.7
94	46.2	0.0	2.2533224	28.7
94	46.3	0.0	2.2538414	28.7
94	46.4	0.0	2.254333	28.7
94	46.5	0.0	2.2547827	28.7
94	46.6	0.0	2.2551944	28.7
94	46.7	0.0	2.2556438	28.9
94	46.8	0.0	2.256052	28.9
94	46.9	0.0	2.2564764	28.9
94	47.0	0.0	2.2568343	28.9
94	47.1	0.0	2.2572327	28.9
94	47.2	0.0	2.257594	28.9
94	47.3	0.0	2.2579393	28.9
94	47.4	0.0	2.258342	28.9
94	47.5	0.0	2.258666	28.9
94	47.6	0.0	2.259013	28.9
94	47.7	0.0	2.2593403	28.9
94	47.8	0.0	2.2596834	28.9
94	47.9	0.0	2.2599804	28.8
94	48.0	0.0	2.260284	28.8
94	48.1	0.0	2.2606013	28.8
94	48.2	0.0	2.2608936	28.8
94	48.3	0.0	2.261207	28.8
94	48.4	0.0	2.2614992	28.8
94	48.5	0.0	2.2617793	28.8
94	48.6	0.0	2.2620683	28.8
94	48.7	0.0	2.262303	28.8
94	48.8	0.0	2.2626052	28.8
94	48.9	0.0	2.262885	28.8
94	49.0	0.0	2.263125	28.8
94	49.1	0.0	2.263409	28.8
94	49.2	0.0	2.2636733	28.8
94	49.3	0.0	2.263917	28.8
94	49.4	0.0	2.2641912	28.8
94	49.5	0.0	2.2643788	28.8
94	49.6	0.0	2.2646556	28.8
94	49.7	0.0	2.264907	28.8
94	49.8	0.0	2.26514	28.9
94	49.9	0.0	2.265376	28.9
94	50.0	0.0	2.2656052	28.9
94	50.1	0.0	2.2658315	28.9
94	50.2	0.0	2.2660573	28.9
94	50.3	0.0	2.2662747	28.9
94	50.4	0.0	2.2665043	28.9
94	50.5	0.0	2.266717	28.9
94	50.6	0.0	2.2669232	28.9
94	50.7	0.0	2.2671504	28.9
94	50.8	0.0	2.267347	28.9
94	50.9	0.0	2.2675767	28.9
94	51.0	0.0	2.2677588	28.9
94	51.1	0.0	2.2679527	28.9
94	51.2	0.0	2.268156	28.9
94	51.3	0.0	2.2683759	28.9
94	51.4	0.0	2.2685509	28.9
94	51.5	0.0	2.2687466	28.9
94	51.6	0.0	2.2689238	28.9
94	51.7	0.0	2.269122	28.9
94	51.8	0.0	2.2692866	28.9
94	51.9	0.0	2.269491	28.9
94	52.0	0.0	2.2696824	28.9
94	52.1	0.0	2.2698345	28.9
94	52.2	0.0	2.2700367	28.9
94	52.3	0.0	2.270196	28.9
94	52.4	0.0	2.2703815	28.9
94	52.5	0.0	2.2705538	28.9
94	52.6	0.0	2.2707093	28.9
94	52.7	0.0	2.2708857	28.9
94	52.8	0.0	2.2710097	28.9
94	52.9	0.0	2.271205	28.8
94	53.0	0.0	2.2713695	28.8
94	53.1	0.0	2.2715287	28.9
94	53.2	0.0	2.271686	28.9
94	53.3	0.0	2.271837	28.8
94	53.4	0.0	2.2720258	28.8
94	53.5	0.0	2.2721844	28.8
94	53.6	0.0	2.2722952	28.8
94	53.7	0.0	2.2724564	28.8
94	53.8	0.0	2.2726169	28.9
94	53.9	0.0	2.272739	28.9
94	54.0	0.0	2.2728946	28.9
94	54.1	0.0	2.273068	28.9
94	54.2	0.0	2.273215	28.9
94	54.3	0.0	2.273359	28.9
94	54.4	0.0	2.2735229	28.9
94	54.5	0.0	2.2736347	28.9
94	54.6	0.0	2.2737727	28.9
94	54.7	0.0	2.273918	28.9
94	54.8	0.0	2.2740366	28.9
94	54.9	0.0	2.274181	28.9
94	55.0	0.0	2.2743027	28.9
94	55.1	0.0	2.2744193	28.9
94	55.2	0.0	2.2745864	28.9
94	55.3	0.0	2.2747009	28.9
94	55.4	0.0	2.2748315	28.9
94	55.5	0.0	2.27494	28.9
94	55.6	0.0	2.2750666	28.9
94	55.7	0.0	2.2752109	28.9
94	55.8	0.0	2.2753348	28.9
94	55.9	0.0	2.2754571	28.9
94	56.0	0.0	2.275584	28.9
94	56.1	0.0	2.2756836	28.9
94	56.2	0.0	2.2758117	28.9
94	56.3	0.0	2.2759361	28.9
94	56.4	0.0	2.2760549	28.9
94	56.5	0.0	2.2761831	28.9
94	56.6	0.0	2.276288	28.9
94	56.7	0.0	2.2763817	28.9
94	56.8	0.0	2.2764883	28.9
94	56.9	0.0	2.2766294	28.9
94	57.0	0.0	2.276736	28.9
94	57.1	0.0	2.2768378	28.9
94	57.2	0.0	2.2769232	28.9
94	57.3	0.0	2.2770452	28.9
94	57.4	0.0	2.2771544	28.9
94	57.5	0.0	2.2772677	28.9
94	57.6	0.0	2.2773561	28.9
94	57.7	0.0	2.2774742	28.9
94	57.8	0.0	2.2775886	28.9
94	57.9	0.0	2.277696	28.9
94	58.0	0.0	2.2777903	28.9
94	58.1	0.0	2.27788	28.9
94	58.2	0.0	2.2779818	28.9
94	58.3	0.0	2.2780883	28.9
94	58.4	0.0	2.2782226	28.9
94	58.5	0.0	2.278299	28.9
94	58.6	0.0	2.2784023	28.9
94	58.7	0.0	2.2784889	28.9
94	58.8	0.0	2.2785969	28.9
94	58.9	0.0	2.2786489	28.9
94	59.0	0.0	2.2787826	28.9
94	59.1	0.0	2.2788565	28.9
94	59.2	0.0	2.2789764	28.9
94	59.3	0.0	2.279062	28.9
94	59.4	0.0	2.2791338	28.9
94	59.5	0.0	2.27921	28.7
94	59.6	0.0	2.27933	28.7
94	59.7	0.0	2.279416	28.7
94	59.8	0.0	2.2794964	28.7
94	59.9	0.0	2.2795813	28.7
94	60.0	0.0	2.2796667	28.7
94	60.1	0.0	2.27978	28.7
94	60.2	0.0	2.279846	28.7
94	60.3	0.0	2.2799137	28.7
94	60.4	0.0	2.280026	28.7
94	60.5	0.0	2.2801156	28.7
94	60.6	0.0	2.2801983	28.7
94	60.7	0.0	2.2802625	28.7
94	60.8	0.0	2.2803466	28.7
94	60.9	0.0	2.2804406	28.7
94	61.0	0.0	2.2805247	28.7
94	61.1	0.0	2.2805865	28.7
94	61.2	0.0	2.2806678	28.7
94	61.3	0.0	2.2807486	28.7
94	61.4	0.0	2.2808306	28.7
94	61.5	0.0	2.2809012	28.7
94	61.6	0.0	2.2809787	28.7
94	61.7	0.0	2.2810788	28.7
94	61.8	0.0	2.2811284	28.7
94	61.9	0.0	2.28122	28.7
94	62.0	0.0	2.2812903	28.7
94	62.1	0.0	2.2813525	28.7
94	62.2	0.0	2.2814395	28.7
94	62.3	0.0	2.2815008	28.7
94	62.4	0.0	2.2815874	28.7
94	62.5	0.0	2.2816346	28.7
94	62.6	0.0	2.2817044	28.7
94	62.7	0.0	2.2817788	28.7
94	62.8	0.0	2.2818651	28.7
94	62.9	0.0	2.2819467	28.7
94	63.0	0.0	2.2820172	28.7
94	63.1	0.0	2.2820783	28.7
94	63.2	0.0	2.2821267	28.7
94	63.3	0.0	2.2821848	28.7
94	63.4	0.0	2.2822788	28.7
94	63.5	0.0	2.2823503	28.7
94	63.6	0.0	2.2824092	28.7
94	63.7	0.0	2.2824593	28.7
94	63.8	0.0	2.2825303	28.7
94	63.9	0.0	2.282628	28.7
94	64.0	0.0	2.282709	28.7
