Step	Time	I	E	T
87	7.1	-2.9998438	2.2203355	27.7
87	7.2	-2.9998446	2.22004	27.7
87	7.3	-2.9998446	2.219788	27.7
87	7.4	-2.9998453	2.2194574	27.7
87	7.5	-2.9998467	2.2191796	27.7
87	7.6	-2.9998481	2.218865	27.7
87	7.7	-2.9998496	2.218628	27.7
87	7.8	-2.9998503	2.2183506	27.7
87	7.9	-2.9998503	2.2180734	27.7
87	8.0	-2.9998503	2.2177992	27.7
87	8.1	-2.9998503	2.2175214	27.7
87	8.2	-2.9998496	2.2172503	27.7
87	8.3	-2.9998496	2.2169814	27.7
87	8.4	-2.9998503	2.2167175	27.7
87	8.5	-2.9998503	2.2164505	27.7
87	8.6	-2.9998488	2.2161846	27.7
87	8.7	-2.9998488	2.2159383	27.7
87	8.8	-2.9998488	2.2156653	27.7
87	8.9	-2.9998488	2.2154212	27.7
87	9.0	-2.9998496	2.2151632	27.7
87	9.1	-2.9998503	2.214875	27.7
87	9.2	-2.9998503	2.2146547	27.7
87	9.3	-2.9998503	2.2143893	27.7
87	9.4	-2.9998488	2.2141404	27.7
87	9.5	-2.9998496	2.213903	27.7
87	9.6	-2.999851	2.2136629	27.7
87	9.7	-2.9998527	2.2133873	27.7
87	9.8	-2.9998555	2.2131875	27.7
87	9.9	-2.999857	2.2129333	27.7
87	10.0	-2.999857	2.2126927	27.7
87	10.1	-2.9998577	2.2124643	27.7
87	10.2	-2.9998577	2.2122536	27.7
87	10.3	-2.999857	2.2119644	27.7
87	10.4	-2.999857	2.2117376	27.7
87	10.5	-2.999857	2.2115066	27.7
87	10.6	-2.999857	2.2112694	27.7
87	10.7	-2.999857	2.2110555	27.7
87	10.8	-2.999857	2.2108228	27.7
87	10.9	-2.9998555	2.2105868	27.7
87	11.0	-2.9998531	2.2103693	27.7
87	11.1	-2.9998527	2.2101197	27.7
87	11.2	-2.9998538	2.2099276	27.7
87	11.3	-2.9998562	2.209667	27.7
87	11.4	-2.999857	2.2094722	27.7
87	11.5	-2.999857	2.2092454	27.7
87	11.6	-2.999859	2.20905	27.7
87	11.7	-2.9998612	2.2088065	27.7
87	11.8	-2.999863	2.2085814	27.7
87	11.9	-2.999863	2.2083871	27.7
87	12.0	-2.999863	2.2081702	27.7
87	12.1	-2.9998634	2.2079327	27.7
87	12.2	-2.9998648	2.2077525	27.7
87	12.3	-2.999867	2.207497	27.7
87	12.4	-2.999867	2.2073073	27.7
87	12.5	-2.9998662	2.2070894	27.7
87	12.6	-2.9998648	2.2068858	27.7
87	12.7	-2.9998648	2.2066777	27.7
87	12.8	-2.999864	2.2064688	27.7
87	12.9	-2.999863	2.2062829	27.7
87	13.0	-2.999863	2.206074	27.7
87	13.1	-2.999863	2.205844	27.7
87	13.2	-2.999864	2.205644	27.7
87	13.3	-2.9998648	2.2054605	27.7
87	13.4	-2.9998648	2.205234	27.7
87	13.5	-2.9998648	2.2050529	27.7
87	13.6	-2.9998634	2.204821	27.7
87	13.7	-2.9998648	2.2046359	27.7
87	13.8	-2.999867	2.2044537	27.7
87	13.9	-2.9998677	2.2042544	27.7
87	14.0	-2.9998677	2.2040613	27.7
87	14.1	-2.9998662	2.2038305	27.7
87	14.2	-2.9998655	2.2036428	27.7
87	14.3	-2.999864	2.2034292	27.7
87	14.4	-2.9998634	2.2032776	27.7
87	14.5	-2.999864	2.2030628	27.7
87	14.6	-2.9998655	2.2028682	27.7
87	14.7	-2.9998662	2.20268	27.7
87	14.8	-2.999867	2.2024753	27.7
87	14.9	-2.9998677	2.2022998	27.7
87	15.0	-2.9998677	2.2021205	27.7
87	15.1	-2.9998677	2.201913	27.7
87	15.2	-2.999867	2.201728	27.7
87	15.3	-2.9998677	2.201538	27.7
87	15.4	-2.9998662	2.2013505	27.7
87	15.5	-2.9998634	2.2011597	27.7
87	15.6	-2.999862	2.2009816	27.7
87	15.7	-2.9998612	2.2007945	27.7
87	15.8	-2.9998612	2.2005994	27.7
87	15.9	-2.9998612	2.2004306	27.7
87	16.0	-2.999863	2.2002404	27.7
87	16.1	-2.9998634	2.2000825	27.7
87	16.2	-2.9998648	2.1998777	27.7
87	16.3	-2.9998655	2.199741	27.7
87	16.4	-2.9998662	2.1995485	27.7
87	16.5	-2.9998677	2.1993716	27.7
87	16.6	-2.999869	2.1991966	27.7
87	16.7	-2.999869	2.1990156	27.7
87	16.8	-2.9998684	2.198834	27.7
87	16.9	-2.9998677	2.1986651	27.7
87	17.0	-2.9998677	2.1984892	27.7
87	17.1	-2.9998677	2.198309	27.7
87	17.2	-2.9998677	2.1981363	27.7
87	17.3	-2.9998677	2.1979766	27.7
87	17.4	-2.9998677	2.1977916	27.7
87	17.5	-2.9998677	2.1976168	27.7
87	17.6	-2.9998684	2.1974437	27.7
87	17.7	-2.9998684	2.1972759	27.7
87	17.8	-2.999869	2.1971264	27.7
87	17.9	-2.9998677	2.196961	27.7
87	18.0	-2.999867	2.1968	27.7
87	18.1	-2.9998655	2.1966136	27.7
87	18.2	-2.9998648	2.1964853	27.7
87	18.3	-2.9998648	2.196292	27.7
87	18.4	-2.9998648	2.196151	27.7
87	18.5	-2.9998634	2.1959257	27.7
87	18.6	-2.9998634	2.1957748	27.7
87	18.7	-2.9998648	2.195629	27.7
87	18.8	-2.9998648	2.1954932	27.7
87	18.9	-2.999864	2.1953058	27.7
87	19.0	-2.9998634	2.19512	27.7
87	19.1	-2.999864	2.1949854	27.7
87	19.2	-2.9998648	2.1948164	27.7
87	19.3	-2.9998662	2.1946623	27.7
87	19.4	-2.9998684	2.194504	27.7
87	19.5	-2.9998677	2.194329	27.7
87	19.6	-2.999867	2.194158	27.7
87	19.7	-2.9998662	2.1940334	27.7
87	19.8	-2.9998662	2.1938555	27.7
87	19.9	-2.999867	2.1936908	27.7
87	20.0	-2.999867	2.1935618	27.7
87	20.1	-2.999867	2.1933837	27.7
87	20.2	-2.999867	2.1932325	27.7
87	20.3	-2.9998662	2.1930864	27.7
87	20.4	-2.9998655	2.1929255	27.7
87	20.5	-2.9998662	2.1927795	27.7
87	20.6	-2.999867	2.1926198	27.7
87	20.7	-2.9998684	2.1924953	27.7
87	20.8	-2.9998684	2.1923356	27.7
87	20.9	-2.9998677	2.1921508	27.7
87	21.0	-2.9998662	2.1920383	27.7
87	21.1	-2.9998655	2.1918585	27.7
87	21.2	-2.9998648	2.1917193	27.7
87	21.3	-2.9998634	2.1915703	27.7
87	21.4	-2.999863	2.1914272	27.7
87	21.5	-2.999862	2.191242	27.7
87	21.6	-2.9998612	2.1910899	27.7
87	21.7	-2.9998634	2.1909568	27.7
87	21.8	-2.9998648	2.1908114	27.7
87	21.9	-2.9998648	2.1906264	27.7
87	22.0	-2.9998648	2.1904876	27.7
87	22.1	-2.999864	2.1903584	27.7
87	22.2	-2.9998648	2.190201	27.7
87	22.3	-2.999864	2.1900606	27.7
87	22.4	-2.999864	2.1899233	27.7
87	22.5	-2.999864	2.1897883	27.7
87	22.6	-2.9998634	2.1896198	27.7
87	22.7	-2.9998634	2.1895025	27.7
87	22.8	-2.999862	2.189348	27.7
87	22.9	-2.9998612	2.1892142	27.7
87	23.0	-2.9998605	2.1890447	27.7
87	23.1	-2.9998612	2.1889036	27.7
87	23.2	-2.9998612	2.188762	27.7
87	23.3	-2.9998605	2.188666	27.7
87	23.4	-2.9998612	2.1884902	27.7
87	23.5	-2.999863	2.188349	27.7
87	23.6	-2.999862	2.1882036	27.7
87	23.7	-2.999862	2.1880558	27.7
87	23.8	-2.9998612	2.1879263	27.7
87	23.9	-2.9998612	2.1877918	27.7
87	24.0	-2.9998605	2.1876574	27.7
87	24.1	-2.9998598	2.1874933	27.7
87	24.2	-2.999859	2.1873474	27.7
87	24.3	-2.999859	2.1872094	27.7
87	24.4	-2.9998584	2.1870694	27.7
87	24.5	-2.9998584	2.1869152	27.7
87	24.6	-2.9998584	2.1867957	27.7
87	24.7	-2.999859	2.1866863	27.7
87	24.8	-2.9998605	2.186546	27.7
87	24.9	-2.9998605	2.1863968	27.7
87	25.0	-2.9998605	2.1862695	27.7
87	25.1	-2.9998598	2.186107	27.7
87	25.2	-2.9998605	2.1859844	27.7
87	25.3	-2.999862	2.1858428	27.7
87	25.4	-2.999862	2.185709	27.7
87	25.5	-2.999863	2.1855867	27.7
87	25.6	-2.999863	2.1854515	27.7
87	25.7	-2.999862	2.1853135	27.7
87	25.8	-2.9998612	2.1851919	27.7
87	25.9	-2.9998612	2.185072	27.7
87	26.0	-2.9998612	2.1849315	27.7
87	26.1	-2.9998612	2.1847777	27.7
87	26.2	-2.9998612	2.1846547	27.7
87	26.3	-2.9998612	2.184535	27.7
87	26.4	-2.9998605	2.1843987	27.7
87	26.5	-2.9998612	2.18426	27.7
87	26.6	-2.999863	2.1841407	27.7
87	26.7	-2.999863	2.1840093	27.7
87	26.8	-2.999862	2.1838694	27.7
87	26.9	-2.9998634	2.1837265	27.7
87	27.0	-2.999864	2.183618	27.7
87	27.1	-2.9998648	2.18348	27.7
87	27.2	-2.999864	2.183359	27.7
87	27.3	-2.999864	2.1832397	27.7
87	27.4	-2.9998655	2.1830971	27.7
87	27.5	-2.9998662	2.1829388	27.7
87	27.6	-2.999867	2.1828163	27.7
87	27.7	-2.9998684	2.1826825	27.7
87	27.8	-2.9998684	2.1825688	27.7
87	27.9	-2.9998677	2.1824262	27.7
87	28.0	-2.999869	2.182297	27.7
87	28.1	-2.999869	2.1821775	27.7
87	28.2	-2.9998708	2.1820595	27.7
87	28.3	-2.9998715	2.1819317	27.7
87	28.4	-2.9998722	2.1818204	27.7
87	28.5	-2.9998736	2.1816773	27.7
87	28.6	-2.999875	2.1815631	27.7
87	28.7	-2.9998765	2.1814413	27.7
87	28.8	-2.9998765	2.1813073	27.7
87	28.9	-2.9998765	2.1811912	27.7
87	29.0	-2.9998765	2.181052	27.7
87	29.1	-2.9998765	2.180919	27.7
87	29.2	-2.9998758	2.1808279	27.7
87	29.3	-2.9998758	2.1806748	27.7
87	29.4	-2.9998758	2.1805387	27.7
87	29.5	-2.9998736	2.180447	27.7
87	29.6	-2.9998727	2.1803284	27.7
87	29.7	-2.9998722	2.1801786	27.7
87	29.8	-2.9998727	2.1800728	27.7
87	29.9	-2.9998727	2.1799555	27.7
87	30.0	-2.9998722	2.1798198	27.7
87	30.1	-2.9998715	2.179701	27.7
87	30.2	-2.999869	2.1795921	27.7
87	30.3	-2.9998684	2.1794648	27.7
87	30.4	-2.9998684	2.1793597	27.7
87	30.5	-2.9998677	2.179221	27.7
87	30.6	-2.9998662	2.1791005	27.7
87	30.7	-2.9998662	2.179	27.7
87	30.8	-2.9998655	2.1788878	27.7
87	30.9	-2.9998662	2.1787686	27.7
87	31.0	-2.9998655	2.178665	27.7
87	31.1	-2.999864	2.1785429	27.7
87	31.2	-2.999862	2.1784034	27.7
87	31.3	-2.9998598	2.1783023	27.7
87	31.4	-2.9998577	2.1782	27.7
87	31.5	-2.9998562	2.1780589	27.7
87	31.6	-2.9998538	2.177965	27.7
87	31.7	-2.9998517	2.1778307	27.7
87	31.8	-2.9998503	2.1777089	27.7
87	31.9	-2.9998488	2.1775837	27.7
87	32.0	-2.9998481	2.1774611	27.7
87	32.1	-2.9998467	2.1773663	27.7
87	32.2	-2.999846	2.1772714	27.7
87	32.3	-2.9998453	2.1771193	27.7
87	32.4	-2.9998446	2.1770186	27.7
87	32.5	-2.9998438	2.1769183	27.7
87	32.6	-2.9998438	2.1767879	27.7
87	32.7	-2.9998431	2.1766772	27.7
87	32.8	-2.9998438	2.1765537	27.7
87	32.9	-2.9998431	2.1764526	27.7
87	33.0	-2.999841	2.176339	27.7
87	33.1	-2.9998393	2.1762412	27.7
87	33.2	-2.9998403	2.1760798	27.7
87	33.3	-2.9998403	2.1759973	27.7
87	33.4	-2.9998393	2.175884	27.7
87	33.5	-2.9998386	2.1757634	27.7
87	33.6	-2.9998379	2.175669	27.7
87	33.7	-2.9998357	2.1755428	27.7
87	33.8	-2.9998343	2.1754048	27.7
87	33.9	-2.9998343	2.1753142	27.7
87	34.0	-2.9998336	2.1752014	27.7
87	34.1	-2.9998336	2.1750722	27.7
87	34.2	-2.9998336	2.1749544	27.7
87	34.3	-2.9998336	2.1748934	27.7
87	34.4	-2.9998329	2.17476	27.7
87	34.5	-2.9998329	2.1746578	27.7
87	34.6	-2.9998329	2.1745324	27.7
87	34.7	-2.9998336	2.1744483	27.9
87	34.8	-2.9998329	2.1743333	27.9
87	34.9	-2.9998314	2.1742342	27.9
87	35.0	-2.9998307	2.174116	27.9
87	35.1	-2.99983	2.1740093	27.7
87	35.2	-2.9998286	2.173911	27.7
87	35.3	-2.9998286	2.1737938	27.9
87	35.4	-2.9998293	2.1736653	27.9
87	35.5	-2.9998293	2.1735709	27.9
87	35.6	-2.9998293	2.1734498	27.9
87	35.7	-2.9998293	2.1733444	27.9
87	35.8	-2.9998293	2.173259	27.9
87	35.9	-2.99983	2.173137	27.7
87	36.0	-2.99983	2.1730409	27.7
87	36.1	-2.99983	2.1729193	27.9
87	36.2	-2.9998293	2.1728299	27.9
87	36.3	-2.9998286	2.1727178	27.9
87	36.4	-2.9998293	2.172621	27.9
87	36.5	-2.9998307	2.1725283	27.9
87	36.6	-2.9998314	2.1724265	27.9
87	36.7	-2.9998314	2.1722925	27.9
87	36.8	-2.9998329	2.172218	27.9
87	36.9	-2.9998343	2.172091	27.9
87	37.0	-2.9998343	2.1719887	27.9
87	37.1	-2.9998343	2.1718798	27.9
87	37.2	-2.9998336	2.1717622	27.9
87	37.3	-2.9998336	2.171671	27.9
87	37.4	-2.9998336	2.1715465	27.9
87	37.5	-2.9998343	2.1714346	27.9
87	37.6	-2.999835	2.171336	27.9
87	37.7	-2.999835	2.1712308	27.9
87	37.8	-2.999835	2.1711543	27.9
87	37.9	-2.9998357	2.17102	27.9
87	38.0	-2.9998364	2.1709328	27.9
87	38.1	-2.9998386	2.1708457	27.9
87	38.2	-2.9998403	2.1707537	27.9
87	38.3	-2.999841	2.170628	27.8
87	38.4	-2.9998403	2.1705494	27.8
87	38.5	-2.999841	2.170444	27.8
87	38.6	-2.9998422	2.1703193	27.8
87	38.7	-2.9998422	2.1702168	27.8
87	38.8	-2.9998422	2.170116	27.8
87	38.9	-2.9998422	2.1700153	27.8
87	39.0	-2.9998422	2.1699092	27.8
87	39.1	-2.9998431	2.1698027	27.8
87	39.2	-2.9998438	2.1697218	27.8
87	39.3	-2.9998453	2.1696193	27.8
87	39.4	-2.999846	2.1695185	27.8
87	39.5	-2.9998474	2.1694143	27.8
87	39.6	-2.9998488	2.1693134	27.8
87	39.7	-2.9998496	2.169202	27.8
87	39.8	-2.9998496	2.1691203	27.8
87	39.9	-2.9998488	2.169012	27.8
87	40.0	-2.9998474	2.1689074	27.8
87	40.1	-2.9998467	2.1688144	27.8
87	40.2	-2.999846	2.1686997	27.8
87	40.3	-2.999846	2.1686158	27.8
87	40.4	-2.9998474	2.1685379	27.8
87	40.5	-2.9998503	2.16846	27.8
87	40.6	-2.9998517	2.168343	27.8
87	40.7	-2.9998531	2.168189	27.6
87	40.8	-2.9998546	2.1681	27.6
87	40.9	-2.9998562	2.1680055	27.6
87	41.0	-2.9998577	2.1679053	27.6
87	41.1	-2.9998584	2.167818	27.6
87	41.2	-2.9998598	2.1677194	27.6
87	41.3	-2.9998605	2.1676261	27.8
87	41.4	-2.9998598	2.167526	27.8
87	41.5	-2.999859	2.1674323	27.8
87	41.6	-2.999859	2.1673474	27.8
87	41.7	-2.9998598	2.1672466	27.8
87	41.8	-2.9998605	2.167123	27.8
87	41.9	-2.9998605	2.167041	27.8
87	42.0	-2.9998612	2.1669612	27.8
87	42.1	-2.9998612	2.1668546	27.8
87	42.2	-2.9998612	2.1667476	27.8
87	42.3	-2.999863	2.1666589	27.8
87	42.4	-2.999863	2.1665688	27.8
87	42.5	-2.9998634	2.1665058	27.8
87	42.6	-2.9998634	2.166387	27.8
87	42.7	-2.999864	2.1662903	27.8
87	42.8	-2.999864	2.166174	27.8
87	42.9	-2.9998648	2.166097	27.8
87	43.0	-2.9998648	2.1659985	27.8
87	43.1	-2.9998662	2.1659186	27.8
87	43.2	-2.9998662	2.1658254	27.8
87	43.3	-2.9998655	2.1657217	27.8
87	43.4	-2.9998662	2.1656303	27.8
87	43.5	-2.9998662	2.1655471	27.8
87	43.6	-2.9998677	2.165416	27.8
87	43.7	-2.9998677	2.1653373	27.8
87	43.8	-2.9998684	2.1652386	27.8
87	43.9	-2.9998684	2.165132	27.8
87	44.0	-2.999869	2.165044	27.8
87	44.1	-2.999869	2.1649559	27.8
87	44.2	-2.999869	2.1648738	27.8
87	44.3	-2.9998684	2.1647577	27.8
87	44.4	-2.999867	2.1646817	27.8
87	44.5	-2.9998662	2.1645768	27.8
87	44.6	-2.9998655	2.1644926	27.8
87	44.7	-2.9998662	2.164408	27.8
87	44.8	-2.9998677	2.1643283	27.8
87	44.9	-2.9998677	2.164231	27.8
87	45.0	-2.9998677	2.1641254	27.8
88	45.001	0.0	2.2456214	27.8
88	45.1	0.0	2.2456214	27.8
88	45.2	0.0	2.2473407	27.8
88	45.3	0.0	2.2486043	27.8
88	45.4	0.0	2.2500901	27.8
88	45.5	0.0	2.2510953	27.8
88	45.6	0.0	2.2519546	27.8
88	45.7	0.0	2.2527266	27.8
88	45.8	0.0	2.2534306	27.8
88	45.9	0.0	2.2540464	27.8
88	46.0	0.0	2.2546358	27.8
88	46.1	0.0	2.2552235	27.8
88	46.2	0.0	2.25576	27.8
88	46.3	0.0	2.2562456	27.8
88	46.4	0.0	2.2567458	27.8
88	46.5	0.0	2.25718	27.8
88	46.6	0.0	2.2576706	27.8
88	46.7	0.0	2.258092	27.6
88	46.8	0.0	2.2585175	27.6
88	46.9	0.0	2.2589164	27.8
88	47.0	0.0	2.2593083	27.8
88	47.1	0.0	2.2596862	27.8
88	47.2	0.0	2.2600756	27.8
88	47.3	0.0	2.2604272	27.8
88	47.4	0.0	2.2608087	27.8
88	47.5	0.0	2.2611454	27.8
88	47.6	0.0	2.2615063	27.8
88	47.7	0.0	2.2618225	27.8
88	47.8	0.0	2.2621548	27.8
88	47.9	0.0	2.262469	27.8
88	48.0	0.0	2.2628226	27.8
88	48.1	0.0	2.2631235	27.8
88	48.2	0.0	2.2634223	27.8
88	48.3	0.0	2.2637184	27.8
88	48.4	0.0	2.264006	27.8
88	48.5	0.0	2.2642772	27.8
88	48.6	0.0	2.2645807	27.8
88	48.7	0.0	2.2648597	27.8
88	48.8	0.0	2.2651691	27.8
88	48.9	0.0	2.2654312	27.8
88	49.0	0.0	2.2656915	27.8
88	49.1	0.0	2.265955	27.8
88	49.2	0.0	2.2662227	27.8
88	49.3	0.0	2.2664776	27.8
88	49.4	0.0	2.2667065	27.8
88	49.5	0.0	2.2669818	27.8
88	49.6	0.0	2.267218	27.8
88	49.7	0.0	2.267464	27.8
88	49.8	0.0	2.2677104	27.8
88	49.9	0.0	2.2679513	27.8
88	50.0	0.0	2.2681904	27.8
88	50.1	0.0	2.268414	27.8
88	50.2	0.0	2.2686303	27.8
88	50.3	0.0	2.2688482	27.8
88	50.4	0.0	2.2690814	27.8
88	50.5	0.0	2.2693143	27.8
88	50.6	0.0	2.2695172	27.8
88	50.7	0.0	2.269757	27.8
88	50.8	0.0	2.269969	27.8
88	50.9	0.0	2.2701669	27.8
88	51.0	0.0	2.2703693	27.8
88	51.1	0.0	2.2705648	27.8
88	51.2	0.0	2.2707882	27.8
88	51.3	0.0	2.2709749	27.8
88	51.4	0.0	2.271183	27.8
88	51.5	0.0	2.271372	27.8
88	51.6	0.0	2.2715802	27.8
88	51.7	0.0	2.271762	27.8
88	51.8	0.0	2.2719533	27.8
88	51.9	0.0	2.2721474	27.8
88	52.0	0.0	2.272334	27.8
88	52.1	0.0	2.272512	27.8
88	52.2	0.0	2.2726986	27.8
88	52.3	0.0	2.2728887	27.8
88	52.4	0.0	2.2730393	27.8
88	52.5	0.0	2.2731934	27.8
88	52.6	0.0	2.2733889	27.8
88	52.7	0.0	2.273547	27.8
88	52.8	0.0	2.2737215	27.8
88	52.9	0.0	2.2739193	27.8
88	53.0	0.0	2.2740736	27.8
88	53.1	0.0	2.27421	27.9
88	53.2	0.0	2.2743626	27.9
88	53.3	0.0	2.274532	27.9
88	53.4	0.0	2.2747087	27.9
88	53.5	0.0	2.2749002	27.9
88	53.6	0.0	2.275015	27.9
88	53.7	0.0	2.2751803	27.9
88	53.8	0.0	2.2753234	27.9
88	53.9	0.0	2.2754622	27.9
88	54.0	0.0	2.2756104	27.9
88	54.1	0.0	2.2758076	27.8
88	54.2	0.0	2.2759507	27.8
88	54.3	0.0	2.2761178	27.8
88	54.4	0.0	2.2762268	27.8
88	54.5	0.0	2.276371	27.8
88	54.6	0.0	2.2764976	27.8
88	54.7	0.0	2.2766554	27.8
88	54.8	0.0	2.2767832	27.8
88	54.9	0.0	2.276917	27.8
88	55.0	0.0	2.2770522	27.8
88	55.1	0.0	2.2771804	27.9
88	55.2	0.0	2.2773452	27.9
88	55.3	0.0	2.2774518	27.9
88	55.4	0.0	2.2776008	27.9
88	55.5	0.0	2.2777348	27.9
88	55.6	0.0	2.2778392	27.9
88	55.7	0.0	2.2779841	27.9
88	55.8	0.0	2.2781093	27.9
88	55.9	0.0	2.2782311	27.9
88	56.0	0.0	2.2783597	27.9
88	56.1	0.0	2.2785	27.9
88	56.2	0.0	2.2786036	27.9
88	56.3	0.0	2.278748	27.9
88	56.4	0.0	2.2788618	27.9
88	56.5	0.0	2.2789934	27.9
88	56.6	0.0	2.279083	27.9
88	56.7	0.0	2.2792113	27.9
88	56.8	0.0	2.2793083	27.9
88	56.9	0.0	2.2794645	27.9
88	57.0	0.0	2.2795546	27.9
88	57.1	0.0	2.279662	27.9
88	57.2	0.0	2.2797818	27.9
88	57.3	0.0	2.2798908	27.9
88	57.4	0.0	2.2800124	27.8
88	57.5	0.0	2.2801058	27.8
88	57.6	0.0	2.2802222	27.8
88	57.7	0.0	2.2803376	27.8
88	57.8	0.0	2.2804213	27.8
88	57.9	0.0	2.2805297	27.8
88	58.0	0.0	2.280641	27.8
88	58.1	0.0	2.28071	27.8
88	58.2	0.0	2.280831	27.8
88	58.3	0.0	2.280925	27.8
88	58.4	0.0	2.2810247	27.8
88	58.5	0.0	2.2811067	27.8
88	58.6	0.0	2.2812393	27.8
88	58.7	0.0	2.2813265	27.8
88	58.8	0.0	2.2814312	27.8
88	58.9	0.0	2.2815309	27.8
88	59.0	0.0	2.2816346	27.8
88	59.1	0.0	2.281702	27.8
88	59.2	0.0	2.2817981	27.8
88	59.3	0.0	2.2819016	27.8
88	59.4	0.0	2.2819736	27.8
88	59.5	0.0	2.282067	27.8
88	59.6	0.0	2.2821598	27.8
88	59.7	0.0	2.2822485	27.8
88	59.8	0.0	2.2823648	27.8
88	59.9	0.0	2.2824557	27.8
88	60.0	0.0	2.2825239	27.8
88	60.1	0.0	2.2826192	27.8
88	60.2	0.0	2.2826858	27.8
88	60.3	0.0	2.2828033	27.8
88	60.4	0.0	2.2828646	27.8
88	60.5	0.0	2.2829688	27.8
88	60.6	0.0	2.2830496	27.8
88	60.7	0.0	2.2831514	27.8
88	60.8	0.0	2.2832167	27.8
88	60.9	0.0	2.2832859	27.8
88	61.0	0.0	2.283396	27.8
88	61.1	0.0	2.2834632	27.8
88	61.2	0.0	2.2835577	27.8
88	61.3	0.0	2.2836134	27.8
88	61.4	0.0	2.2837043	27.8
88	61.5	0.0	2.2837806	27.8
88	61.6	0.0	2.2838628	27.8
88	61.7	0.0	2.2839804	27.8
88	61.8	0.0	2.2840474	27.8
88	61.9	0.0	2.284107	27.8
88	62.0	0.0	2.28417	27.8
88	62.1	0.0	2.2842638	27.8
88	62.2	0.0	2.2843275	27.8
88	62.3	0.0	2.2843976	27.8
88	62.4	0.0	2.2845075	27.8
88	62.5	0.0	2.2845738	27.8
88	62.6	0.0	2.284652	27.8
88	62.7	0.0	2.284724	27.8
88	62.8	0.0	2.2848032	27.8
88	62.9	0.0	2.2848299	27.8
88	63.0	0.0	2.2849274	27.8
88	63.1	0.0	2.2849805	27.8
88	63.2	0.0	2.2850854	27.9
88	63.3	0.0	2.2851398	27.9
88	63.4	0.0	2.2852058	27.9
88	63.5	0.0	2.2852802	27.9
88	63.6	0.0	2.285344	27.9
88	63.7	0.0	2.2854087	27.9
88	63.8	0.0	2.2854877	27.9
88	63.9	0.0	2.285551	27.9
88	64.0	0.0	2.2856164	27.9
88	64.1	0.0	2.2857056	27.9
