Step	Time	I	E	T
27	8.1	-2.999862	2.413008	27.8
27	8.2	-2.999863	2.4127676	28.0
27	8.3	-2.999864	2.4125404	28.0
27	8.4	-2.999864	2.412291	28.0
27	8.5	-2.999864	2.4120314	27.8
27	8.6	-2.9998655	2.411786	27.8
27	8.7	-2.9998662	2.4115648	27.8
27	8.8	-2.999867	2.4112911	27.8
27	8.9	-2.9998684	2.411082	27.8
27	9.0	-2.9998698	2.4108455	27.8
27	9.1	-2.9998722	2.410632	27.8
27	9.2	-2.9998736	2.4104242	27.8
27	9.3	-2.999875	2.410153	27.8
27	9.4	-2.9998765	2.4099429	27.8
27	9.5	-2.999878	2.409714	27.8
27	9.6	-2.9998794	2.4094584	27.8
27	9.7	-2.9998808	2.4092615	27.8
27	9.8	-2.9998815	2.4090388	27.8
27	9.9	-2.9998808	2.4087965	27.8
27	10.0	-2.99988	2.4085927	27.8
27	10.1	-2.9998808	2.4083946	27.8
27	10.2	-2.9998815	2.408167	27.8
27	10.3	-2.9998815	2.407935	27.8
27	10.4	-2.9998832	2.4077244	27.8
27	10.5	-2.9998837	2.4075487	27.8
27	10.6	-2.9998837	2.4073524	27.8
27	10.7	-2.9998844	2.4071195	27.8
27	10.8	-2.999886	2.4069135	27.8
27	10.9	-2.9998868	2.406682	28.0
27	11.0	-2.999886	2.4064915	28.0
27	11.1	-2.999886	2.4062796	28.0
27	11.2	-2.999886	2.4061096	28.0
27	11.3	-2.999886	2.405886	28.0
27	11.4	-2.999885	2.405703	27.8
27	11.5	-2.9998837	2.4054809	27.8
27	11.6	-2.9998822	2.4052691	27.8
27	11.7	-2.9998808	2.405066	27.8
27	11.8	-2.9998815	2.404901	27.8
27	11.9	-2.9998822	2.4046888	27.8
27	12.0	-2.9998822	2.404524	27.8
27	12.1	-2.9998837	2.404307	27.8
27	12.2	-2.9998844	2.4041083	27.8
27	12.3	-2.999886	2.4039161	27.8
27	12.4	-2.999886	2.4037256	27.8
27	12.5	-2.999885	2.4035306	27.8
27	12.6	-2.999885	2.4033427	27.8
27	12.7	-2.999886	2.4031644	27.8
27	12.8	-2.999886	2.4029796	27.8
27	12.9	-2.999886	2.4027627	27.8
27	13.0	-2.9998844	2.4025865	28.0
27	13.1	-2.9998832	2.4024067	28.0
27	13.2	-2.9998832	2.4022143	28.0
27	13.3	-2.9998822	2.4020066	28.0
27	13.4	-2.9998822	2.4018226	28.0
27	13.5	-2.9998815	2.4016602	28.0
27	13.6	-2.9998815	2.4014707	28.0
27	13.7	-2.9998822	2.4013276	28.0
27	13.8	-2.9998822	2.4011037	27.8
27	13.9	-2.9998822	2.4009402	27.8
27	14.0	-2.9998822	2.4007719	28.0
27	14.1	-2.9998837	2.4005575	28.0
27	14.2	-2.9998844	2.4003887	27.8
27	14.3	-2.999885	2.4002378	27.8
27	14.4	-2.999885	2.400038	27.8
27	14.5	-2.999885	2.3998592	27.8
27	14.6	-2.999885	2.3996892	27.8
27	14.7	-2.9998844	2.3995354	27.8
27	14.8	-2.999885	2.3993537	27.8
27	14.9	-2.999886	2.399186	27.8
27	15.0	-2.9998875	2.3989985	28.0
27	15.1	-2.9998882	2.398871	28.0
27	15.2	-2.999889	2.3986757	27.8
27	15.3	-2.9998896	2.3984976	27.8
27	15.4	-2.9998896	2.3983455	28.0
27	15.5	-2.9998903	2.3981557	28.0
27	15.6	-2.9998903	2.3980083	28.0
27	15.7	-2.999891	2.3978484	28.0
27	15.8	-2.999893	2.397673	28.0
27	15.9	-2.999896	2.3975163	28.0
27	16.0	-2.9998982	2.3973694	27.8
27	16.1	-2.9999003	2.3971891	27.8
27	16.2	-2.9999013	2.3970032	27.8
27	16.3	-2.9999013	2.3968773	27.8
27	16.4	-2.9999003	2.3967	27.8
27	16.5	-2.9999003	2.3965206	27.8
27	16.6	-2.9999032	2.3963578	27.8
27	16.7	-2.999907	2.3962069	27.8
27	16.8	-2.9999099	2.3960633	27.8
27	16.9	-2.999912	2.3958962	27.8
27	17.0	-2.9999142	2.395745	27.8
27	17.1	-2.9999166	2.3955681	27.8
27	17.2	-2.9999187	2.395407	27.8
27	17.3	-2.9999208	2.3952508	27.8
27	17.4	-2.999923	2.3951175	27.8
27	17.5	-2.9999244	2.3949275	27.8
27	17.6	-2.9999259	2.3947816	27.8
27	17.7	-2.9999273	2.3946364	27.8
27	17.8	-2.999928	2.394458	27.8
27	17.9	-2.9999287	2.394328	27.8
27	18.0	-2.9999318	2.3941586	27.8
27	18.1	-2.9999347	2.3940067	27.8
27	18.2	-2.9999368	2.393863	27.8
27	18.3	-2.9999382	2.3936994	27.8
27	18.4	-2.9999397	2.3935664	27.8
27	18.5	-2.9999425	2.3934271	27.8
27	18.6	-2.999946	2.3932467	27.8
27	18.7	-2.99995	2.3930993	27.8
27	18.8	-2.999952	2.3929245	27.8
27	18.9	-2.9999557	2.3928118	27.8
27	19.0	-2.9999592	2.3926964	28.0
27	19.1	-2.9999614	2.392543	28.0
27	19.2	-2.9999642	2.3923814	28.0
27	19.3	-2.999966	2.3922362	28.0
27	19.4	-2.9999673	2.3920846	28.0
27	19.5	-2.9999688	2.3919175	28.0
27	19.6	-2.9999702	2.3917704	28.0
27	19.7	-2.999973	2.39163	28.0
27	19.8	-2.9999752	2.3914862	28.0
27	19.9	-2.999976	2.3913634	28.0
27	20.0	-2.9999783	2.3912053	28.0
27	20.1	-2.9999797	2.391064	28.0
27	20.2	-2.9999812	2.3909485	27.8
27	20.3	-2.9999826	2.3908033	27.8
27	20.4	-2.999984	2.390655	27.8
27	20.5	-2.9999862	2.3905175	27.8
27	20.6	-2.9999876	2.3903754	27.8
27	20.7	-2.9999897	2.3902469	27.8
27	20.8	-2.9999928	2.390084	27.8
27	20.9	-2.9999948	2.3899555	27.8
27	21.0	-2.9999979	2.3898127	27.8
27	21.1	-3.0	2.3896842	27.8
27	21.2	-3.0000014	2.3895574	27.8
27	21.3	-3.0000036	2.389415	27.8
27	21.4	-3.0000036	2.38927	28.0
27	21.5	-3.0000036	2.3891304	28.0
27	21.6	-3.0000029	2.3889863	28.0
27	21.7	-3.0000021	2.388822	28.0
27	21.8	-3.0000036	2.3887005	28.0
27	21.9	-3.0000052	2.3885782	28.0
27	22.0	-3.0000052	2.3884504	28.0
27	22.1	-3.0000043	2.3883154	28.0
27	22.2	-3.0000043	2.3881793	28.0
27	22.3	-3.0000043	2.3880517	27.8
27	22.4	-3.0000043	2.3878872	27.8
27	22.5	-3.0000036	2.3877733	27.8
27	22.6	-3.0000043	2.3876276	27.8
27	22.7	-3.0000043	2.387498	27.8
27	22.8	-3.0000043	2.3873477	27.8
27	22.9	-3.0000043	2.3872113	27.8
27	23.0	-3.0000043	2.3870802	27.8
27	23.1	-3.0000052	2.3869395	27.8
27	23.2	-3.0000052	2.3868537	27.8
27	23.3	-3.0000057	2.3866994	27.8
27	23.4	-3.0000052	2.3865418	27.8
27	23.5	-3.0000043	2.3864455	27.8
27	23.6	-3.0000043	2.3863225	27.8
27	23.7	-3.0000064	2.3861544	28.0
27	23.8	-3.0000057	2.3860266	28.0
27	23.9	-3.0000057	2.3858938	28.0
27	24.0	-3.0000064	2.3857746	28.0
27	24.1	-3.0000072	2.385639	28.0
27	24.2	-3.0000072	2.3854883	28.0
27	24.3	-3.0000072	2.3853877	28.0
27	24.4	-3.000008	2.385243	28.0
27	24.5	-3.0000088	2.3851085	28.0
27	24.6	-3.0000088	2.3849936	28.0
27	24.7	-3.0000095	2.384874	28.0
27	24.8	-3.0000103	2.3847167	28.0
27	24.9	-3.0000095	2.3846102	28.0
27	25.0	-3.000008	2.3844655	28.0
27	25.1	-3.0000072	2.3843646	28.0
27	25.2	-3.0000072	2.3842125	28.0
27	25.3	-3.0000072	2.3841288	28.0
27	25.4	-3.0000072	2.3839793	28.0
27	25.5	-3.0000064	2.3838382	27.8
27	25.6	-3.0000052	2.3836937	27.8
27	25.7	-3.0000043	2.3835754	27.8
27	25.8	-3.0000029	2.3834887	27.8
27	25.9	-3.0000007	2.3833308	28.0
27	26.0	-3.0000007	2.383231	28.0
27	26.1	-3.0	2.383096	28.0
27	26.2	-2.9999986	2.3829722	28.0
27	26.3	-2.9999964	2.3828452	28.0
27	26.4	-2.9999948	2.3827064	28.0
27	26.5	-2.9999943	2.3825722	28.0
27	26.6	-2.9999928	2.3824503	28.0
27	26.7	-2.999992	2.382328	28.0
27	26.8	-2.999992	2.3822143	28.0
27	26.9	-2.999992	2.382092	28.0
27	27.0	-2.9999905	2.3819575	28.0
27	27.1	-2.9999897	2.3818288	27.9
27	27.2	-2.999989	2.381714	27.9
27	27.3	-2.999987	2.3816068	28.1
27	27.4	-2.999984	2.3814857	28.1
27	27.5	-2.9999826	2.3813362	28.1
27	27.6	-2.9999812	2.381212	27.9
27	27.7	-2.9999797	2.3810956	27.9
27	27.8	-2.9999804	2.3810008	27.9
27	27.9	-2.9999804	2.3808584	27.9
27	28.0	-2.9999804	2.380735	27.9
27	28.1	-2.9999797	2.3806243	28.1
27	28.2	-2.999979	2.3804998	28.1
27	28.3	-2.999979	2.380386	28.1
27	28.4	-2.9999797	2.380244	28.1
27	28.5	-2.9999804	2.380126	28.1
27	28.6	-2.9999812	2.3800163	28.1
27	28.7	-2.9999826	2.3798928	28.1
27	28.8	-2.9999833	2.3797588	28.1
27	28.9	-2.999985	2.379647	28.1
27	29.0	-2.999985	2.3795319	28.1
27	29.1	-2.999984	2.3793998	27.9
27	29.2	-2.9999826	2.3792849	27.9
27	29.3	-2.9999819	2.3791685	27.9
27	29.4	-2.9999819	2.3790336	27.9
27	29.5	-2.9999833	2.3789203	27.9
27	29.6	-2.999984	2.3788197	27.9
27	29.7	-2.9999826	2.3786955	28.0
27	29.8	-2.9999826	2.3785534	28.0
27	29.9	-2.9999819	2.3784547	28.0
27	30.0	-2.9999812	2.3783274	28.0
27	30.1	-2.9999804	2.3782198	28.0
27	30.2	-2.999979	2.3780944	28.0
27	30.3	-2.9999783	2.3779962	28.0
27	30.4	-2.9999783	2.377877	28.0
27	30.5	-2.9999783	2.3777347	28.0
27	30.6	-2.9999783	2.3776288	28.0
27	30.7	-2.9999783	2.377532	28.0
27	30.8	-2.9999797	2.377387	28.0
27	30.9	-2.9999812	2.3772962	28.0
27	31.0	-2.9999826	2.3771832	28.0
27	31.1	-2.9999826	2.3770413	28.0
27	31.2	-2.999984	2.3769314	28.0
27	31.3	-2.999985	2.3768384	28.0
27	31.4	-2.9999862	2.3767157	28.0
27	31.5	-2.9999862	2.3765745	28.0
27	31.6	-2.9999876	2.3764935	28.0
27	31.7	-2.9999883	2.3763695	28.0
27	31.8	-2.999989	2.376254	28.0
27	31.9	-2.9999897	2.3761616	28.0
27	32.0	-2.9999897	2.3760102	28.0
27	32.1	-2.9999905	2.3759127	28.0
27	32.2	-2.9999905	2.3758068	28.0
27	32.3	-2.999992	2.3757074	28.0
27	32.4	-2.9999928	2.3755913	28.0
27	32.5	-2.9999948	2.3754864	28.0
27	32.6	-2.9999971	2.3753684	28.0
27	32.7	-2.9999986	2.3752248	28.0
27	32.8	-3.0000007	2.3751512	28.0
27	32.9	-3.0000021	2.3750124	28.0
27	33.0	-3.0000036	2.374913	28.0
27	33.1	-3.0000052	2.374804	28.0
27	33.2	-3.0000057	2.3746865	28.0
27	33.3	-3.0000052	2.3746006	28.0
27	33.4	-3.0000072	2.3744783	28.0
27	33.5	-3.0000095	2.3743358	28.0
27	33.6	-3.0000103	2.3742578	28.0
27	33.7	-3.000011	2.3741446	28.0
27	33.8	-3.0000117	2.374015	28.0
27	33.9	-3.000013	2.3739085	28.0
27	34.0	-3.0000138	2.373811	28.0
27	34.1	-3.000015	2.3736794	28.0
27	34.2	-3.0000167	2.373601	28.0
27	34.3	-3.0000181	2.373461	28.0
27	34.4	-3.0000196	2.3733532	28.0
27	34.5	-3.000021	2.3732624	28.0
27	34.6	-3.0000234	2.3731499	28.0
27	34.7	-3.0000248	2.3730183	28.0
27	34.8	-3.0000248	2.3729215	28.0
27	34.9	-3.0000248	2.372829	28.0
27	35.0	-3.0000253	2.3727357	28.0
27	35.1	-3.0000253	2.3726065	28.0
27	35.2	-3.0000262	2.3724778	28.0
27	35.3	-3.0000262	2.3723917	28.0
27	35.4	-3.000027	2.3722792	28.0
27	35.5	-3.0000277	2.3721755	27.8
27	35.6	-3.0000284	2.3720708	27.8
27	35.7	-3.0000298	2.371955	27.8
27	35.8	-3.0000305	2.3718557	27.8
27	35.9	-3.0000298	2.3717341	27.8
27	36.0	-3.000029	2.3716352	27.8
27	36.1	-3.0000277	2.3715107	27.8
27	36.2	-3.000027	2.3714278	27.8
27	36.3	-3.000027	2.371297	27.8
27	36.4	-3.0000253	2.3712099	28.0
27	36.5	-3.000024	2.3711064	28.0
27	36.6	-3.0000224	2.37097	28.0
27	36.7	-3.0000224	2.3708985	28.0
27	36.8	-3.000021	2.3707907	28.0
27	36.9	-3.0000196	2.3706586	28.0
27	37.0	-3.0000196	2.3705647	28.0
27	37.1	-3.0000181	2.3704627	28.0
27	37.2	-3.000016	2.3703234	28.0
27	37.3	-3.0000138	2.370233	28.0
27	37.4	-3.000013	2.3701425	27.8
27	37.5	-3.0000117	2.3700435	27.8
27	37.6	-3.0000095	2.3699243	27.8
27	37.7	-3.000008	2.3698208	27.8
27	37.8	-3.000008	2.3697162	27.8
27	37.9	-3.0000088	2.3696082	27.8
27	38.0	-3.0000095	2.3694925	28.0
27	38.1	-3.0000095	2.369415	28.0
27	38.2	-3.0000103	2.3692853	28.0
27	38.3	-3.0000095	2.3691752	28.0
27	38.4	-3.0000095	2.3690867	28.0
27	38.5	-3.0000095	2.3689816	28.0
27	38.6	-3.0000088	2.3688653	28.0
27	38.7	-3.0000064	2.3687685	28.0
27	38.8	-3.0000064	2.368648	28.0
27	38.9	-3.0000072	2.3685553	28.0
27	39.0	-3.0000064	2.3684711	28.0
27	39.1	-3.0000064	2.3683743	28.0
27	39.2	-3.0000072	2.3682573	28.0
27	39.3	-3.0000088	2.3681378	28.0
27	39.4	-3.0000095	2.3680563	28.0
27	39.5	-3.0000103	2.3679261	28.0
27	39.6	-3.000011	2.367835	28.0
27	39.7	-3.0000095	2.3677495	28.0
27	39.8	-3.0000103	2.3676214	28.0
27	39.9	-3.0000103	2.3675332	28.0
27	40.0	-3.0000095	2.3674302	28.0
27	40.1	-3.0000088	2.3673177	28.0
27	40.2	-3.0000095	2.3672218	28.0
27	40.3	-3.0000088	2.3671317	28.0
27	40.4	-3.0000072	2.367022	28.0
27	40.5	-3.0000057	2.3669124	28.0
27	40.6	-3.0000052	2.3668106	28.0
27	40.7	-3.0000043	2.3666983	28.0
27	40.8	-3.0000036	2.366612	28.0
27	40.9	-3.0000036	2.3665044	28.0
27	41.0	-3.0000036	2.3663988	28.0
27	41.1	-3.0000029	2.3662946	28.0
27	41.2	-3.0000021	2.3662124	28.0
27	41.3	-3.0000014	2.366097	28.0
27	41.4	-3.0000014	2.3660016	28.0
27	41.5	-3.0000014	2.3658957	28.0
27	41.6	-3.0000007	2.3657978	28.0
27	41.7	-3.0000007	2.3656936	28.0
27	41.8	-3.0000007	2.3655875	28.0
27	41.9	-3.0	2.3654659	28.0
27	42.0	-3.0	2.3653977	28.0
27	42.1	-2.9999993	2.3653011	28.0
27	42.2	-2.9999986	2.3652043	28.0
27	42.3	-2.9999986	2.3650832	28.0
27	42.4	-2.9999986	2.3649907	28.0
27	42.5	-2.9999993	2.364904	28.0
27	42.6	-3.0000007	2.3647854	28.0
27	42.7	-3.0000007	2.3646889	28.0
27	42.8	-3.0000007	2.3646235	28.0
27	42.9	-3.0000007	2.3645232	28.0
27	43.0	-3.0000007	2.364399	28.0
27	43.1	-3.0000007	2.3642998	28.0
27	43.2	-3.0	2.364187	28.0
27	43.3	-2.9999993	2.3641047	28.0
27	43.4	-2.9999979	2.3639715	28.0
27	43.5	-2.9999971	2.3639033	28.0
27	43.6	-2.9999957	2.3637886	28.0
27	43.7	-2.9999948	2.3636959	28.0
27	43.8	-2.9999957	2.363587	28.0
27	43.9	-2.9999957	2.3635113	28.0
27	44.0	-2.9999957	2.3634012	28.0
27	44.1	-2.9999964	2.3632832	28.0
27	44.2	-2.9999971	2.3632104	28.0
27	44.3	-2.9999957	2.3631048	28.0
27	44.4	-2.9999943	2.3630216	28.0
27	44.5	-2.9999936	2.3629167	28.0
27	44.6	-2.9999936	2.3628142	28.0
27	44.7	-2.9999943	2.3627217	28.0
27	44.8	-2.9999957	2.3626108	28.0
27	44.9	-2.9999964	2.3625317	28.0
27	45.0	-2.9999964	2.3624275	28.0
28	45.001	0.0	2.4392526	28.0
28	45.1	0.0	2.4392526	28.0
28	45.2	0.0	2.4404979	28.0
28	45.3	0.0	2.4415214	28.0
28	45.4	0.0	2.442857	28.0
28	45.5	0.0	2.4438374	28.0
28	45.6	0.0	2.4446177	28.0
28	45.7	0.0	2.4453707	28.0
28	45.8	0.0	2.4460294	28.0
28	45.9	0.0	2.4465942	28.0
28	46.0	0.0	2.4471605	28.0
28	46.1	0.0	2.447706	28.0
28	46.2	0.0	2.4481826	28.0
28	46.3	0.0	2.44867	28.0
28	46.4	0.0	2.4491258	28.0
28	46.5	0.0	2.4495358	28.0
28	46.6	0.0	2.4499638	28.0
28	46.7	0.0	2.4503891	28.0
28	46.8	0.0	2.4507694	28.0
28	46.9	0.0	2.4511428	28.0
28	47.0	0.0	2.4515133	28.0
28	47.1	0.0	2.4518762	28.0
28	47.2	0.0	2.4521766	28.0
28	47.3	0.0	2.452544	28.0
28	47.4	0.0	2.4528725	28.0
28	47.5	0.0	2.4531987	28.0
28	47.6	0.0	2.4535031	28.0
28	47.7	0.0	2.4538245	28.0
28	47.8	0.0	2.454117	28.0
28	47.9	0.0	2.4544308	28.0
28	48.0	0.0	2.4547026	28.0
28	48.1	0.0	2.4549806	28.0
28	48.2	0.0	2.455282	28.0
28	48.3	0.0	2.455578	28.0
28	48.4	0.0	2.4558222	28.0
28	48.5	0.0	2.4561067	28.0
28	48.6	0.0	2.456355	28.0
28	48.7	0.0	2.4565911	28.0
28	48.8	0.0	2.456842	28.0
28	48.9	0.0	2.4571078	28.0
28	49.0	0.0	2.4573505	28.0
28	49.1	0.0	2.4575825	28.0
28	49.2	0.0	2.457845	28.0
28	49.3	0.0	2.458065	28.0
28	49.4	0.0	2.4583004	28.0
28	49.5	0.0	2.458528	28.0
28	49.6	0.0	2.4587355	28.0
28	49.7	0.0	2.458972	28.0
28	49.8	0.0	2.4591858	28.0
28	49.9	0.0	2.4593878	28.0
28	50.0	0.0	2.4596097	28.0
28	50.1	0.0	2.459835	28.0
28	50.2	0.0	2.4600196	28.0
28	50.3	0.0	2.4602327	28.0
28	50.4	0.0	2.4604414	28.0
28	50.5	0.0	2.4606342	28.0
28	50.6	0.0	2.4608116	28.0
28	50.7	0.0	2.461004	28.0
28	50.8	0.0	2.4611955	28.0
28	50.9	0.0	2.4613714	28.0
28	51.0	0.0	2.46156	28.0
28	51.1	0.0	2.461776	28.0
28	51.2	0.0	2.4619403	28.0
28	51.3	0.0	2.4620965	28.0
28	51.4	0.0	2.4622915	28.0
28	51.5	0.0	2.462475	28.0
28	51.6	0.0	2.4626625	28.0
28	51.7	0.0	2.4628224	28.0
28	51.8	0.0	2.4629714	28.0
28	51.9	0.0	2.4631531	28.0
28	52.0	0.0	2.463314	28.0
28	52.1	0.0	2.4634593	28.0
28	52.2	0.0	2.4636283	28.0
28	52.3	0.0	2.4638088	28.0
28	52.4	0.0	2.4639485	28.0
28	52.5	0.0	2.4641051	28.0
28	52.6	0.0	2.4642706	28.0
28	52.7	0.0	2.4644272	28.0
28	52.8	0.0	2.4645839	28.0
28	52.9	0.0	2.4647155	28.0
28	53.0	0.0	2.464886	28.0
28	53.1	0.0	2.4650385	28.0
28	53.2	0.0	2.4651604	28.0
28	53.3	0.0	2.4652781	28.0
28	53.4	0.0	2.4654284	28.0
28	53.5	0.0	2.465586	28.0
28	53.6	0.0	2.4657464	28.0
28	53.7	0.0	2.4658692	28.0
28	53.8	0.0	2.4660008	28.0
28	53.9	0.0	2.4661467	28.0
28	54.0	0.0	2.4662738	27.8
28	54.1	0.0	2.4664016	27.8
28	54.2	0.0	2.4665482	27.8
28	54.3	0.0	2.4666753	27.8
28	54.4	0.0	2.466809	28.0
28	54.5	0.0	2.4669204	28.0
28	54.6	0.0	2.4670653	28.0
28	54.7	0.0	2.4671965	28.0
28	54.8	0.0	2.4672852	28.0
28	54.9	0.0	2.4674306	28.0
28	55.0	0.0	2.4675758	28.0
28	55.1	0.0	2.4676435	28.0
28	55.2	0.0	2.4677753	28.0
28	55.3	0.0	2.4679046	28.0
28	55.4	0.0	2.46804	28.0
28	55.5	0.0	2.4681358	28.0
28	55.6	0.0	2.4682395	28.0
28	55.7	0.0	2.4683945	28.0
28	55.8	0.0	2.4685016	28.0
28	55.9	0.0	2.468574	28.0
28	56.0	0.0	2.468737	28.0
28	56.1	0.0	2.4688163	28.0
28	56.2	0.0	2.468917	28.0
28	56.3	0.0	2.4690259	28.0
28	56.4	0.0	2.4691541	28.0
28	56.5	0.0	2.4692621	28.0
28	56.6	0.0	2.4693425	28.0
28	56.7	0.0	2.469436	28.0
28	56.8	0.0	2.469574	28.0
28	56.9	0.0	2.4696581	28.0
28	57.0	0.0	2.4697955	28.0
28	57.1	0.0	2.469868	28.0
28	57.2	0.0	2.4699712	28.0
28	57.3	0.0	2.4700842	28.0
28	57.4	0.0	2.470169	28.0
28	57.5	0.0	2.4702506	28.0
28	57.6	0.0	2.4703314	28.0
28	57.7	0.0	2.4704585	28.0
28	57.8	0.0	2.4705243	28.0
28	57.9	0.0	2.47063	28.0
28	58.0	0.0	2.4707294	28.0
28	58.1	0.0	2.4708266	28.0
28	58.2	0.0	2.4708924	28.0
28	58.3	0.0	2.4709682	28.0
28	58.4	0.0	2.4710805	28.0
28	58.5	0.0	2.4711807	28.0
28	58.6	0.0	2.4712727	28.0
28	58.7	0.0	2.4713712	28.0
28	58.8	0.0	2.4714327	28.0
28	58.9	0.0	2.471544	28.0
28	59.0	0.0	2.4716187	28.0
28	59.1	0.0	2.4716713	28.0
28	59.2	0.0	2.4717772	28.0
28	59.3	0.0	2.4718661	28.0
28	59.4	0.0	2.4719553	28.0
28	59.5	0.0	2.4720376	28.0
28	59.6	0.0	2.4721272	28.0
28	59.7	0.0	2.4722164	28.0
28	59.8	0.0	2.4723144	28.0
28	59.9	0.0	2.4723845	28.0
28	60.0	0.0	2.4724398	28.0
28	60.1	0.0	2.4725337	28.0
28	60.2	0.0	2.472608	28.0
28	60.3	0.0	2.4727252	28.0
28	60.4	0.0	2.4727702	28.0
28	60.5	0.0	2.472883	28.0
28	60.6	0.0	2.472929	28.0
28	60.7	0.0	2.4730012	28.0
28	60.8	0.0	2.4731014	28.0
28	60.9	0.0	2.473159	28.0
28	61.0	0.0	2.4732263	28.0
28	61.1	0.0	2.473316	28.0
28	61.2	0.0	2.4733844	28.0
28	61.3	0.0	2.47344	28.0
28	61.4	0.0	2.4735	28.0
28	61.5	0.0	2.4735672	28.0
28	61.6	0.0	2.4736512	28.0
28	61.7	0.0	2.4737573	28.0
28	61.8	0.0	2.4738102	28.0
28	61.9	0.0	2.473904	28.0
28	62.0	0.0	2.4739637	28.0
28	62.1	0.0	2.4740298	28.0
28	62.2	0.0	2.474088	28.0
28	62.3	0.0	2.4741557	28.0
28	62.4	0.0	2.4742393	28.0
28	62.5	0.0	2.4743004	28.0
28	62.6	0.0	2.474381	28.0
28	62.7	0.0	2.4744294	28.0
28	62.8	0.0	2.4744947	28.0
28	62.9	0.0	2.4745445	28.0
28	63.0	0.0	2.4746304	28.0
28	63.1	0.0	2.47472	28.0
28	63.2	0.0	2.4747927	28.0
28	63.3	0.0	2.4748468	28.0
28	63.4	0.0	2.474909	28.0
28	63.5	0.0	2.4749355	28.0
28	63.6	0.0	2.4750123	28.0
28	63.7	0.0	2.47507	28.0
28	63.8	0.0	2.4751258	28.0
28	63.9	0.0	2.475211	28.0
28	64.0	0.0	2.4752772	28.0
28	64.1	0.0	2.475368	28.0
