Step	Time	I	E	T
81	0.0	-2.9985294	2.2637522	29.3
81	0.1	-2.9985294	2.2637522	29.3
81	0.2	-2.9986722	2.2605052	29.3
81	0.3	-2.9990394	2.2598605	29.3
81	0.4	-2.9992516	2.2580194	29.3
81	0.5	-2.999378	2.2566502	29.3
81	0.6	-2.9994652	2.2555578	29.3
81	0.7	-2.9995291	2.2545648	29.3
81	0.8	-2.9995785	2.2537	29.3
81	0.9	-2.9996178	2.252891	29.3
81	1.0	-2.9996488	2.2521331	29.3
81	1.1	-2.9996767	2.2514057	29.3
81	1.2	-2.9996977	2.250726	29.3
81	1.3	-2.999713	2.2500663	29.3
81	1.4	-2.9997268	2.2493987	29.3
81	1.5	-2.9997408	2.2488108	29.3
81	1.6	-2.999753	2.2482142	29.3
81	1.7	-2.999763	2.247639	29.3
81	1.8	-2.9997718	2.2470746	29.3
81	1.9	-2.9997811	2.2465212	29.3
81	2.0	-2.99979	2.2459877	29.3
81	2.1	-2.9997966	2.2454555	29.3
81	2.2	-2.9998038	2.2449548	29.3
81	2.3	-2.9998116	2.2444541	29.3
81	2.4	-2.9998205	2.2439673	29.3
81	2.5	-2.9998264	2.2434785	29.1
81	2.6	-2.9998307	2.2430007	29.1
81	2.7	-2.9998357	2.2425435	29.1
81	2.8	-2.999841	2.242093	29.1
81	2.9	-2.9998467	2.241664	29.1
81	3.0	-2.9998517	2.2411878	29.1
81	3.1	-2.9998562	2.2407706	29.1
81	3.2	-2.9998612	2.2403462	29.1
81	3.3	-2.9998648	2.2398958	29.1
81	3.4	-2.9998684	2.2395086	29.1
81	3.5	-2.9998722	2.2391067	29.1
81	3.6	-2.999875	2.2387164	29.1
81	3.7	-2.9998786	2.2382977	29.1
81	3.8	-2.9998808	2.2379441	29.1
81	3.9	-2.9998822	2.2375295	29.1
81	4.0	-2.999885	2.2371588	29.1
81	4.1	-2.9998882	2.2367887	29.1
81	4.2	-2.999891	2.2364044	29.3
81	4.3	-2.9998946	2.2360332	29.3
81	4.4	-2.9998982	2.2356513	29.3
81	4.5	-2.999899	2.235306	29.1
81	4.6	-2.9999013	2.2349463	29.1
81	4.7	-2.9999032	2.2345862	29.3
81	4.8	-2.9999042	2.2342584	29.3
81	4.9	-2.9999049	2.2339048	29.3
81	5.0	-2.9999049	2.2335815	29.3
81	5.1	-2.9999084	2.2332509	29.3
81	5.2	-2.9999127	2.2329125	29.3
81	5.3	-2.9999142	2.232592	29.3
81	5.4	-2.999915	2.2322567	29.3
81	5.5	-2.9999173	2.2319393	29.3
81	5.6	-2.999918	2.2316105	29.3
81	5.7	-2.9999187	2.231334	29.3
81	5.8	-2.9999194	2.2309833	29.3
81	5.9	-2.9999216	2.2306917	29.3
81	6.0	-2.999924	2.2303917	29.3
81	6.1	-2.9999244	2.2300951	29.3
81	6.2	-2.9999251	2.229779	29.3
81	6.3	-2.9999259	2.229452	29.3
81	6.4	-2.999928	2.229182	29.3
81	6.5	-2.9999301	2.2288623	29.3
81	6.6	-2.9999301	2.2285917	29.3
81	6.7	-2.9999301	2.2283015	29.3
81	6.8	-2.9999294	2.2279959	29.3
81	6.9	-2.9999301	2.227715	29.3
81	7.0	-2.9999309	2.2274446	29.3
81	7.1	-2.9999309	2.2271461	29.3
81	7.2	-2.9999301	2.2268822	29.3
81	7.3	-2.9999301	2.2265952	29.3
81	7.4	-2.9999294	2.2263474	29.3
81	7.5	-2.9999294	2.2260308	29.3
81	7.6	-2.9999294	2.225785	29.3
81	7.7	-2.9999301	2.225527	29.3
81	7.8	-2.9999301	2.2252405	29.3
81	7.9	-2.9999309	2.225011	29.3
81	8.0	-2.9999309	2.224714	29.3
81	8.1	-2.9999309	2.2244704	29.3
81	8.2	-2.9999301	2.2241957	29.3
81	8.3	-2.9999294	2.2239447	29.3
81	8.4	-2.9999287	2.2236838	29.3
81	8.5	-2.9999273	2.223429	29.3
81	8.6	-2.9999266	2.2231812	29.3
81	8.7	-2.9999273	2.22295	29.3
81	8.8	-2.999928	2.222677	29.3
81	8.9	-2.999928	2.2224638	29.3
81	9.0	-2.999928	2.2221847	29.1
81	9.1	-2.999928	2.2219436	29.1
81	9.2	-2.9999287	2.22169	29.1
81	9.3	-2.9999287	2.2214556	29.1
81	9.4	-2.9999301	2.2212007	29.1
81	9.5	-2.9999301	2.220944	29.1
81	9.6	-2.9999301	2.2206926	29.1
81	9.7	-2.9999309	2.220511	29.1
81	9.8	-2.9999325	2.2202415	29.1
81	9.9	-2.9999325	2.2200012	29.1
81	10.0	-2.9999318	2.2197886	29.1
81	10.1	-2.9999325	2.2195325	29.1
81	10.2	-2.9999337	2.2193472	29.1
81	10.3	-2.9999347	2.2190876	29.1
81	10.4	-2.999936	2.2188435	29.1
81	10.5	-2.9999368	2.218651	29.3
81	10.6	-2.9999368	2.2184222	29.3
81	10.7	-2.9999368	2.2181945	29.3
81	10.8	-2.9999382	2.217988	29.3
81	10.9	-2.9999404	2.217756	29.3
81	11.0	-2.9999425	2.2175708	29.3
81	11.1	-2.9999433	2.2173564	29.3
81	11.2	-2.9999447	2.2171195	29.3
81	11.3	-2.9999454	2.2169151	29.3
81	11.4	-2.999946	2.2166777	29.3
81	11.5	-2.999946	2.2164984	29.3
81	11.6	-2.9999478	2.2162814	29.3
81	11.7	-2.99995	2.2160728	29.3
81	11.8	-2.9999514	2.2158687	29.3
81	11.9	-2.999952	2.2156484	29.3
81	12.0	-2.9999535	2.21542	29.3
81	12.1	-2.9999535	2.2152092	29.3
81	12.2	-2.999955	2.2150269	29.3
81	12.3	-2.999957	2.214825	29.3
81	12.4	-2.9999592	2.2146442	29.3
81	12.5	-2.9999607	2.214433	29.3
81	12.6	-2.9999623	2.21425	29.3
81	12.7	-2.9999638	2.2140393	29.3
81	12.8	-2.999966	2.2138238	29.1
81	12.9	-2.9999666	2.2136397	29.1
81	13.0	-2.9999673	2.2134314	29.1
81	13.1	-2.999968	2.2132442	29.1
81	13.2	-2.999968	2.2130384	29.1
81	13.3	-2.999968	2.2128634	29.1
81	13.4	-2.999968	2.212637	29.1
